statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"""Black voter turnout in 2012 exceeded the rate of white voter turnout, even in the states with the strictest voter ID laws.""",5.0,0.0,46,1.0,true
"""Brad Schimel said that he wanted to be part of Donald Trump's support network.""",5.947368421052632,0.2252817784447915,57,1.0,mostly-true
"""Breaking: Voters in Tarrant County, Texas are reporting that the voting machines are flipping their votes from Trump to Kamala Harris.""",3.0,0.0,58,1.0,pants-fire
"""Breaking: four million Democrat votes just declared fraudulent.""",3.0,0.0,56,1.0,pants-fire
"""Breaking: woman says she was offered big money by Washington Post to accuse Roy Moore of misconduct.""",6.0,0.0,44,1.0,pants-fire
"""Bruce Rauner is of record that he will fully support the Trump candidacy. It's documented. It’s available.""",6.0,0.0,53,1.0,mostly-true
"""Busted: Obama is holding secret meetings to overtake the White House""",3.0,0.0,52,1.0,mostly-false
"""By registration fewer than 20 percent of Florida voters are Independents.""",6.0,0.0,50,1.0,true
"""By the end of Governor Rick Perry's term, he will have drained Texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic Governor's Mansion is repaired.""",6.0,0.0,46,1.0,true
"""CNN reports DemDebate had 2.3 million viewers. Trump rally had 6.7 million last night!""",6.0,0.0,52,1.0,false
"""California Has 1.8M More Registered Voters Than It Should”",6.0,0.0,44,1.0,pants-fire
"""California is home to the largest death row population in the Western Hemisphere.""",4.439024390243903,0.5024331043932554,41,1.0,true
"""California is once again the sixth-largest economy in the world. If you add the GDP’s of Washington and Oregon, California would surpass the United Kingdom to become the fifth-largest economy in the world.""",5.0,0.0,48,1.0,mostly-true
"""California sends 440,000 ballots to ineligible voters.""",5.0,0.0,47,1.0,false
"""Candidate Slotkin had presented herself as a moderate and as someone who’d be independent-minded, but her time in office was making it increasingly clear that no, she was very partisan, voting 96% of the time with Speaker Pelosi.""",5.0,0.0,48,1.0,mostly-false
"""Candidates for governor routinely disclose"" their spouses’ tax returns.",6.0,0.0,50,1.0,mostly-true
"""Chicago now has City ID Cards which allow illegal immigrants to vote in local, state & federal elections.""",6.0,0.0,54,1.0,false
"""China was behind the interference and the effort to overthrow our government and the election, election fraud.""",4.872727272727273,0.3363499860730088,55,1.0,false
"""Chris Christie has led New Jersey to a record-breaking 9 credit downgrades.""",6.0,0.0,48,1.0,mostly-true
"""Collusion is not a crime.""",6.0,0.0,54,1.0,mostly-false
"""Collusion is not illegal.""",6.0,0.0,57,1.0,mostly-false
"""Corrupt political bosses. Money laundering. Fraud. It’s just another day at the office for Vin Gopal.""",6.0,0.0,56,1.0,pants-fire
"""Could I just point out that ... I seem to get the first question all the time?""",5.0,0.0,54,1.0,true
"""Cuba has a lung cancer vaccine we in the US had no access to because we sanctioned Cuba.”",5.96,0.19794866372215744,50,1.0,half-true
"""Dallas County Texas (tells) election workers to (illegally) lie on registration & use a church address to register homeless people to vote!”",4.527272727272727,0.5038571760648586,55,1.0,pants-fire
"""Daniel Webster said he's out. Now he says he's in.""",6.0,0.0,57,1.0,true
"""Dead people always vote Democrat.""",2.0681818181818183,0.2549717059293528,44,1.0,false
"""Debate moderators made the false claim to Donald Trump that there is nowhere in the United States where abortion is legal up until birth.""",6.0,0.0,46,1.0,false
"""Democrats and their allies (...) are manufacturing voters.""",5.0,0.0,53,1.0,pants-fire
"""Democrats have forced a special election""",6.0,0.0,56,1.0,false
"""Democrats have now become the party of the [Atlanta] metro area and of blacks.""",6.0,0.0,50,1.0,mostly-true
"""Derrick Van Orden is one of the only members of Congress who participated in the deadly January 6th insurrection. He now serves in the building he tried to burn down.""",5.135593220338983,0.3452948324729957,59,1.0,mostly-false
"""Did you know Wisconsin's AFSCME union has lost 50%+ of its members since no longer requiring membership?""",6.0,0.0,53,1.0,mostly-true
"""Do you know which state has the worst ratio of white voter turnout to African-American voter turnout? Massachusetts. Do you know what has the best, where African-American turnout actually exceeds white turnout? Mississippi.""",5.0,0.0,51,1.0,half-true
"""Docs: Wisconsin Governor Scott Walker took $1 million from a pro-Putin Ukrainian businessman—last election cycle.""",6.0,0.0,55,1.0,mostly-false
"""Donald Trump performed better than any presidential nominee since Gerald Ford.""",6.0,0.0,51,1.0,false
"""Donald Trump's strategy is pretty simple. They have even said in his campaign it's to get women to stay home, get young people to stay home, get people of color to stay home, and get a lot smart, intelligent men to stay home, too.""",5.2745098039215685,0.4507075048209878,51,1.0,half-true
"""During the last election, Democrats won over a million votes more than Republicans, but because of the way districts are designed, the Republicans got 33 more members of the House of Representatives than the Democrats did.""",5.0576923076923075,0.23543547789870928,52,1.0,mostly-true
"""During three and a half years of campaigning,"" Lamar Smith ""has never once appeared at a moderated debate to defend his positions on the issues.""",6.0,0.0,52,1.0,true
"""Dwayne 'The Rock' (Johnson) Has Officially Filed For The 2020 Presidential Campaign""",3.4285714285714284,0.4993502271458876,56,1.0,false
"""Early voting remains at 96 hours.""",6.0,0.0,56,1.0,mostly-false
"""Eight out of the nine states with competitive Senate races, Hispanics make up less than 10 percent of the electorate.""",5.0,0.0,50,1.0,true
"""Eleven states complete their [legislative] sessions within three calendar months, and another five only meet biennially.""",5.0,0.0,44,1.0,mostly-true
"""Eric Holder is supportive of the NAACP's efforts to get the United Nations involved in our elections.""",6.0,0.0,46,1.0,pants-fire
"""Every month, another 50,000 U.S.-born Hispanics turn 18 and become eligible to vote.""",5.0,0.0,50,1.0,mostly-true
"""Every one of the 67 supervisors of elections"" in Florida refused to carry out the effort to remove noncitizens from the voter rolls.",5.912280701754386,0.2854008305615333,57,1.0,false
"""Every single day in this country, 1,000 people are deported and the vast majority of those people that are deported aren't criminals.""",5.0,0.0,47,1.0,half-true
"""Every time we put a ballot issue on, it costs a million dollars.""",5.54,0.5034574339058886,50,1.0,half-true
"""Everything I have said (on the campaign trail) has been factually accurate.""",5.681818181818182,0.4711552981879444,44,1.0,false
"""Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections.""",5.283018867924528,0.45477629710263695,53,1.0,true
"""FEC charges (Beto O'Rourke's 2018 campaign) Illegal Campaign Contributions.""",6.0,0.0,46,1.0,mostly-false
"""FYI: the last statewide recount in WI was in 2016. After that recount, the vote margin changed by only 131 out of the 2.7 million votes cast.""",5.0,0.0,54,1.0,mostly-true
"""Fact: Hillary Clinton received 80% of the vote in Pittsburgh.""",5.0,0.0,59,1.0,mostly-true
"""Facts have come to light that indicate that a pivotal, close election was likely changed through voter fraud on November 8, 2016: New Hampshire’s U.S. Senate Seat, and perhaps also New Hampshire’s four Electoral College votes in the presidential election.""",5.0,0.0,51,1.0,false
"""Fifty seats have already changed hands from the Republicans to the Democrats since Donald Trump was elected.""",6.0,0.0,54,1.0,mostly-true
"""Final election 2016 numbers: Trump won"" the popular vote.",6.0,0.0,43,1.0,pants-fire
"""For the first time in history, the share of the national popular vote margin is smaller than the Latino vote margin.""",5.0,0.0,43,1.0,mostly-true
"""For the first time in over 40 years, Republicans don’t hold a single statewide office"" in Virginia.",6.0,0.0,54,1.0,true
"""For the hour after the (Jan. 14) debate, 'Debra Medina' was the No. 1 search on Google and for the remainder of that night No. 3.""",5.0,0.0,49,1.0,false
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",5.0,0.0,56,1.0,mostly-true
"""Four times, I said, he (John McCain) is a hero, but you know ... people choose selective pieces.""",6.0,0.0,50,1.0,mostly-false
"""Georgia has the most  restrictive ballot access laws in the country.""",5.857142857142857,0.3530939318018998,56,1.0,true
"""Given the results of the primary, the vote of one New Hampshire superdelegate is equal to the votes of about 10,000 grassroots activists.""",6.0,0.0,54,1.0,mostly-true
"""Going to public financing really disadvantages Democrats because you're not able to raise funds between the day you win the primaries and the time you're officially nominated.""",5.0,0.0,47,1.0,half-true
"""Gov. Rick Scott signed into law a bill that gives Florida's public officials an easy way to avoid disclosing their personal finances.""",6.0,0.0,54,1.0,half-true
"""Governor (Perry), you were a Democrat, having worked for Al Gore as his campaign manager...""",6.0,0.0,51,1.0,half-true
"""Governor Christie also remains the only Governor since World War II, among both Democrats and Republicans, who failed to have his party win control of at least one legislative body over the course of his term.""",4.94,0.2398979374820953,50,1.0,false
"""Governor Tony Evers gave counties the green light to defund Wisconsin's police departments.""",5.886792452830188,0.31987842392976606,53,1.0,mostly-false
"""H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.""",6.0,0.0,50,1.0,mostly-true
"""Had the online change of address been in place in 2008 an estimated 130,000 voters who cast provisional ballots could have changed their address online and voted a regular ballot.""",5.176470588235294,0.3850133687518487,51,1.0,mostly-true
"""Half of all NC legislative candidates are unopposed because of gerrymandering.""",5.0,0.0,46,1.0,mostly-true
"""Having an entirely Democrat congressional delegation in 2009, when the [federal stimulus] bill passed, increases the per capita stimulus dollars that the state receives per person by $460.""",6.0,0.0,37,1.0,half-true
"""Here in California, Donald Trump has given $12,000 to Jerry Brown, Gavin Newsom and Kamala Harris.""",5.0,0.0,47,1.0,mostly-true
"""Historically, our spring elections (including for state Supreme Court) have a smaller turnout associated with them.""",3.9791666666666665,0.14433756729740646,48,1.0,true
"""How many federal rulings have NOW found intentional discrimination by #Txlege since 2011? 6.""",5.0,0.0,46,1.0,true
"""I am a candidate. I have not withdrawn.""",5.0,0.0,43,1.0,true
"""I am going to be on the ballot in all 50 states. There is no other third-party candidate that’s going to come close to achieving that.""",6.0,0.0,50,1.0,mostly-true
"""I am the only candidate that has endorsed Bernie Sanders for President. In PA, I've got Bernie's back.""",6.0,0.0,53,1.0,true
"""I did very well with young people in Ohio, Massachusetts, California.""",5.0,0.0,56,1.0,half-true
"""I didn't campaign on a public option.""",5.153846153846154,0.3643213074786543,52,1.0,mostly-false
"""I didn't say"" it doesn't really matter whether Gore or Bush is president.",5.551020408163265,0.5025445456953673,49,1.0,mostly-false
"""I don't think anybody is questioning the legitimacy of the presidential election.""",6.0,0.0,48,1.0,pants-fire
"""I earned more votes in the state of Wisconsin than Donald Trump did in New York.""",6.0,0.0,50,1.0,true
"""I have 2 and a half million more votes than he (Sanders) does.""",6.0,0.0,51,1.0,mostly-true
"""I have always been there with"" Donald Trump.",6.0,0.0,54,1.0,false
"""I have something in common with my husband. He never carried caucuses either. He lost all of the ones that I've lost.""",5.0,0.0,42,1.0,mostly-true
"""I have tremendous support from women.""",5.0,0.0,50,1.0,false
"""I have voted every year in Wisconsin.""",5.703703703703703,0.4609108958880099,54,1.0,false
"""I have won more elections than any chairman since 1938.""",6.0,0.0,49,1.0,half-true
"""I never said Russia did not meddle in the election.""",6.0,0.0,42,1.0,pants-fire
"""I released way more (tax) information than Bruce Rauner has.""",5.0,0.0,51,1.0,false
"""I sponsored the amendment that expanded the hours of early voting so that people who have irregular work schedules could vote.""",5.0,0.0,49,1.0,half-true
"""I sponsored the new Buy American law""",6.0,0.0,44,1.0,false
"""I think I received more votes in the Democratic primary than any governor in history.""",6.0,0.0,48,1.0,true
"""I unsealed my records"" at Marquette University.",6.0,0.0,45,1.0,false
"""I was banned from talking about"" Bill Ayers during the 2008 presidential campaign.",5.979591836734694,0.14285714285714288,49,0.9795918367346939,pants-fire
"""I was the first elected Republican in Williamson County history.""",5.0,0.0,57,1.0,half-true
"""I was the first member of Congress to contribute to Donald Trump.""",6.0,0.0,49,1.0,true
"""I won the South Carolina primary in 2004, and I was way behind in the polls at this stage in 2004.""",5.0,0.0,50,1.0,half-true
"""I won the majority of the Republican vote in both New Hampshire and South Carolina.""",5.0,0.0,57,1.0,false
"""I would be the first Republican senator elected in New Jersey in 41 years.""",5.927272727272728,0.2620817977022989,55,1.0,true
"""I'm not a politician.""",6.0,0.0,59,1.0,half-true
"""I'm not taking any corporate PAC money.""",5.0,0.0,54,1.0,half-true
"""I'm the only Republican who has gotten endorsements in this presidential race from major labor unions...""",6.0,0.0,47,1.0,true
"""I'm the only candidate in the Democratic primary, or actually on either side, who Wall Street financiers and hedge fund managers are actually running ads against.""",5.296296296296297,0.4609108958880099,54,0.2962962962962963,pants-fire
"""I'm the only front-line prosecutor in this race that's actually used the resources of the Wisconsin Crime Lab in the prosecution of cases.""",5.0,0.0,46,1.0,mostly-true
"""IDC members also get tons of campaign money from real estate, charter school, and health care lobbyists, some of whom are Republicans with connections to Trump""",4.0,0.0,50,1.0,mostly-true
"""If Buehler were elected, our vote-by-mail system would be at risk.""",6.0,0.0,49,1.0,pants-fire
"""If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?""",6.0,0.0,49,1.0,pants-fire
"""If Trump tries to lie in a TV ad, most networks will refuse to air it. But Facebook just cashes Trump’s checks.""",5.354166666666667,0.4833211052500624,48,1.0,mostly-false
"""If West Virginia had voted for our Democratic nominee in 2000 and 2004, we wouldn't have had to put up with George Bush for the last 7 years.""",5.0,0.0,54,1.0,half-true
"""If the impeachment reaches the house and passes to the senate and isn’t passed the first term is nullified and Trump can run two more terms.""",6.0,0.0,49,1.0,pants-fire
"""If you buy, you know, a box of cereal, if you do anything, you have a voter ID. … The only thing you don’t is if you’re a voter of the United States.""",5.0,0.0,52,1.0,pants-fire
"""If you look at most of the polls, this is a margin-of-error race on Fourth of July between Mitt Romney and the president.""",5.0,0.0,46,1.0,true
"""If you survey, most (North Carolina) Democrats also agree with our (election) laws and voter ID.""",5.729166666666667,0.4490928602896293,48,1.0,mostly-false
"""If you want to vote in"" Texas, ""you can use a concealed-weapon permit as a valid form of identification, but a valid student ID isn’t good enough.""",5.037037037037037,0.19062587709298626,54,1.0,true
"""If you're in Texas, you have got to drive 120 miles to get an ID.""",6.0,0.0,47,1.0,half-true
"""In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves.""",5.0,0.0,52,1.0,pants-fire
"""In 2008 (Mandel) was re-elected to a second term, representing a district with a 2:1 Democrat to Republican voter ratio.""",6.0,0.0,60,1.0,mostly-true
"""In 2016, when Hillary Clinton appeared to have a firm lead in the polls — oh, just before the election, it was President Obama who laughed off any notion that American elections could possibly be tampered with.""",5.4363636363636365,0.5005047956863655,55,1.0,mostly-false
"""In 2020, more people voted in America than ever in the history of America, in the middle of a once-in-a-century pandemic.""",3.0,0.0,46,1.0,mostly-true
"""In 2022, illegal immigrants will have MORE FREEDOMS and easier access to healthcare and ballot boxes than most Americans... Just think about that.""",4.065217391304348,0.24963741822833801,46,1.0,pants-fire
"""In 32 other states and Washington D.C., they [voters] can avoid the wait by voting before Election Day.""",5.0,0.0,60,1.0,true
"""In Chesterfield (Va.), the Southside precinct is infamous for having over 100% of the vote count…”",5.34,0.4785181206984063,50,1.0,pants-fire
"""In Cuyahoga County ... 56 percent of weekend voters in 2008 were African American while adult African Americans comprise 28 percent of the county population.""",3.019230769230769,0.1386750490563073,52,1.0,true
"""In December of 2017, the Prince William board of supervisors had a meeting ... (Corey Stewart) skipped that meeting to go campaign in Alabama for Roy Moore to be a U.S. senator … You haven't disavowed Roy Moore's name yet.""",5.0,0.0,43,1.0,true
"""In Florida felonies can be things like buying weed, tampering with an odometer or disturbing a lobster trap. So basically spring break.""",5.0,0.0,55,1.0,mostly-true
"""In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000"" and ""in 2004 a plan to purge even more voters was headed off.""",3.980392156862745,0.14002800840280097,51,1.0,mostly-true
"""In Minnesota, well over 6,200 election-day registrations from 2008 proved fraudulent.""",6.0,0.0,47,1.0,false
"""In New Hampshire, I spent $3 million. Jeb Bush spent $44 million. He came in five, and I came in number one.""",5.163636363636364,0.37335497772755005,55,1.0,mostly-true
"""In New Jersey, Gov. Christie vetoed legislation to extend early voting.""",5.0,0.0,59,1.0,mostly-true
"""In New York, when she ran for reelection, she carried 58 of our 62 counties. George Bush had won 40 counties in New York just two years earlier.""",5.0,0.0,49,1.0,true
"""In Springfield (Ohio), they're eating the dogs, the people that came in, they're eating the cats. They're eating, they're eating the pets of the people that live there.”",3.0,0.0,49,1.0,pants-fire
"""In Texas, there are 668 Democratic Hispanic elected officials to the 60 in the Republican Party.""",6.0,0.0,54,1.0,mostly-true
"""In a 2014 case involving a man convicted of abusing two underage girls, Judge Roy Moore disagreed and wrote the dissenting opinion.""",5.415094339622642,0.4974536029447656,53,1.0,mostly-false
"""In actuality, there is no evidence Joe Biden won” the 2020 election, citing a report’s allegations from five battleground states.",3.9047619047619047,0.29710175718617465,42,1.0,pants-fire
"""In an interview with the Chicago Tribune's Editorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to 'cut social services completely.'""",6.0,0.0,47,1.0,false
"""In every single country, she had a majority of the vote -- or more of those who'd already made up their minds.""",6.0,0.0,51,1.0,mostly-true
"""In her first appellate argument, Ms. Kagan told the court that the speech and press guarantees in the First Amendment would allow the federal government to ban the publication of pamphlets discussing political issues before an election.""",5.804347826086956,0.4010854836782195,46,1.0,half-true
"""In its current state, this bill is the most restrictive voter ID legislation in the nation.""",5.478260869565218,0.5050469916434667,46,1.0,true
"""In many places, like California, the same person votes many times. You probably heard about that. They always like to say 'oh that's a conspiracy theory.' Not a conspiracy theory, folks. Millions and millions of people.""",5.0,0.0,50,1.0,pants-fire
"""In my own state of Vermont, from the very first days of our state's history, what our Constitution says is that everybody can vote. That is true. So people in jail can vote.""",5.0,0.0,44,1.0,true
"""In one county alone in Ohio, President Obama received 106,258 votes. But there were only 98,213 eligible voters.""",6.0,0.0,46,1.0,pants-fire
"""In order to be a poll worker on the conservative side, you have to register through the Republican Party of Wisconsin.""",5.09433962264151,0.29509782885030295,53,1.0,mostly-true
"""In the 2000 Florida election, at least 1,100 eligible voters were wrongly dropped from voting rolls in an attempt to purge a list of felons. Many of those who were dropped showed up to vote and were told they could not.""",3.0,0.0,51,1.0,true
"""In the history of Republican primaries, I’ve gotten the most votes in the history of the Republican party.""",6.0,0.0,50,1.0,false
"""In the last 6 years, there have been 420 elections for State Senator and State Representative. Only three incumbents have been defeated!""",6.0,0.0,50,1.0,true
"""In this judicial race, special  interest groups have demanded  money from me, in exchange for  endorsement and support.""",5.9361702127659575,0.24709224814516537,47,1.0,false
"""In this last election in November, ... 63 percent of the American people chose not to vote, ... 80 percent of young people, (and) 75 percent of low-income workers chose not to vote.""",6.0,0.0,53,1.0,half-true
"""In three days last week, (Gov. Rick) Perry  flew to five cities at taxpayers’ expense, holding press conferences,  delivering $2,325,000 in checks.""",6.0,0.0,56,1.0,pants-fire
"""Indiana has purged no less than 20,000 voters in violation of a federal court order.""",6.0,0.0,49,1.0,mostly-false
"""Iowa's Republican caucus stopped mattering years ago. It in no way determines the party nominee.""",5.907407407407407,0.29258241983571964,54,1.0,half-true
"""Iowa, for good reason, for constitutional reasons, for reasons related to the Lord, should be the first caucus and primary.""",6.0,0.0,38,1.0,pants-fire
"""Issue 2 makes it illegal for us to negotiate for enough firefighters to do the job.""",6.0,0.0,50,1.0,mostly-true
"""It happened under Obama, and it was lauded by the media as being genius. And now under the Trump campaign — it’s the Cambridge Analytica scandal.""",5.0,0.0,50,1.0,half-true
"""It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Strickland's income tax hike was defeated soundly on Tuesday.""",6.0,0.0,56,1.0,mostly-true
"""It is senior citizens, not Hispanics, who are the fastest-growing demographic in this country.""",6.0,0.0,44,1.0,mostly-false
"""It takes quite a while on Election Day to load those ballots, which is why we have the 1 a.m. or 3 a.m. ballot dumping in Milwaukee.""",6.0,0.0,46,1.0,true
"""It was Dan Sullivan who wrote a bill to cut Alaskans out of those decisions"" about where they can hunt and fish.",6.0,0.0,44,1.0,half-true
"""It's an absolute fact"" that China and North Korea ""have consistently over many, many years"" meddled in U.S. elections.",6.0,0.0,44,1.0,false
"""It's factually correct to say"" that Jennifer Brunner inherited at least 18 lawsuits when she came into the office that were a result of Ken Blackwell’s ""mismanagement of the 2004 election.""",5.0,0.0,50,1.0,false
"""It's the first time in the nation this many members have been drawn (by a Legislature) into the same districts where it wasn't a court order.""",5.0,0.0,49,1.0,mostly-true
"""It’s going to be harder to vote in Virginia than it is now to buy a gun...""",6.0,0.0,51,1.0,half-true
"""It’s possible that non-citizen voters were responsible for Obama’s 2008 victory in North Carolina.""",5.0,0.0,55,1.0,pants-fire
"""I’m the first Democrat to ever lead Scott Walker in an election year.""",5.0,0.0,48,1.0,false
"""I’m the only candidate for governor who’s rolled out any policies so far.""",6.0,0.0,51,1.0,false
"""I’ve been through four campaigns and have not done any negative campaigning.""",5.0,0.0,57,1.0,mostly-true
"""I’ve got 15 days from my announcement to file paperwork with the FEC!""",6.0,0.0,50,1.0,half-true
"""Jeff Greene can buy anything"" ...  he owns two mansions.",6.0,0.0,55,1.0,true
"""Joe Biden forced the U.S. Attorney for the Eastern District of North Carolina to resign after 24 people were charged with election fraud and the Mainstream Media never even batted an eyelash.""",6.0,0.0,57,1.0,mostly-false
