statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"""It costs $10,000 a year to keep a child in school; it costs $30,000 a year to keep someone in prison.""",4.333333333333333,0.5773502691896257,3,1.0,true
"""It costs us about $33,000 a year (on average nationally) to lock somebody up. In California it costs about $75,000 a year.""",3.0,0.0,3,1.0,true
"""It is a greater crime to have an untagged alligator than to host an open house party (for kids).""",6.0,0.0,4,1.0,true
"""It is shocking to me that Police Commissioner Richard Ross and Mayor Jim Kenney allowed this illegal occupation to go on for hours without taking any action to enforce the law…""",5.0,0.0,5,1.0,false
"""It was a 100 percent lie that (Donald Trump’s) election unleashed anti-Semitism. … Hundreds of Jewish community centers had bomb threats called in. To the best of our knowledge to this day, 90 percent of them were called in by an American Jewish kid living in Israel, and the other 10 percent were a black radical who was trying to impress his girlfriend.""",6.0,0.0,7,1.0,half-true
"""It was revealed in court” on Feb. 23, 2022 “that Tory Lanez DNA WAS NOT found on the weapon in the Meg Thee Stallion case.""",6.0,0.0,6,1.0,false
"""It’s against the law in Texas to let any loaded gun get in the hands of a child.""",6.0,0.0,6,1.0,true
"""It’s nothing I do, but the probation office here in the Eastern District of Missouri is the best in the country. They have about a 7.5% recidivism rate, compared to national averages of 70 or 80%""",6.0,0.0,4,1.0,half-true
"""It’s possible that non-citizen voters were responsible for Obama’s 2008 victory in North Carolina.""",3.0,0.0,8,1.0,pants-fire
"""Ivanka Trump charged with major crime.”",3.0,0.0,5,1.0,false
"""I’m running the second-largest county district attorney’s office … at 1985 staffing levels.""",6.0,0.0,5,1.0,half-true
"""I’ve been involved in prosecuting a terrorist member of ISIS.""",6.0,0.0,5,1.0,false
"""James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION""",5.0,0.0,6,1.0,pants-fire
"""Janice Hahn hired hard-core gang members with taxpayer money to be 'gang-intervention specialists.' She even helped them get out of jail, so they could rape and kill again.""",6.0,0.0,3,1.0,false
"""Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case.""",5.0,0.0,3,1.0,true
"""Joe Biden brought Republicans and Democrats together to pass the 1994 crime bill, putting 100,000 cops on the streets and starting an eight-year drop in crime across the country.""",6.0,0.0,7,1.0,half-true
"""Joe Biden wrote the Violence Against Women Act ... the rate of domestic violence went down dramatically.""",5.0,0.0,7,1.0,mostly-true
"""John McCain was pardoned for treason""",3.0,0.0,6,1.0,pants-fire
"""Just last May, the Department of Justice inspector general found that these (‘sanctuary city’) policies also violate federal law.""",6.0,0.0,6,1.0,mostly-false
"""Just last year, alone, 710 police officers"" were assaulted in New York state.",6.0,0.0,5,1.0,mostly-true
"""Ken Buck's (District Attorney's) office? His spending skyrocketed by 40 percent.""",5.0,0.0,4,1.0,mostly-true
"""Las Vegas shooting witnesses report multiple gunmen dressed as security guards.""",5.714285714285714,0.48795003647426677,7,1.0,pants-fire
"""Last year was one of the deadliest years ever for law enforcement officers.""",3.8333333333333335,0.408248290463863,6,1.0,false
"""Last year, (Bill McCollum) spent more than $2.2 million dollars to produce and air campaign-style TV ads where you were featured in almost every frame.""",4.25,0.5,4,1.0,mostly-true
"""Last year, South Carolina spent $21,756 per prison inmate and $11,552 per student.""",1.0,0.0,5,0.0,mostly-true
"""Last year, handguns killed 48 people in Japan, 8 in Great Britain, 34 in Switzerland, 52 in Canada, 58 in Israel, 21 in Sweden, 42 in West Germany and 10,728 in the United States.""",5.0,0.0,2,1.0,half-true
"""Last year, there were nine unarmed black people killed (by law enforcement). Nineteen unarmed white people.”",6.0,0.0,7,1.0,mostly-false
"""Last year, we prosecuted a record number of firearms offenses.""",6.0,0.0,5,1.0,mostly-true
"""Last year,"" Obama ""administration officials released into our neighborhoods more than 36,000 criminal immigrants who had nearly 88,000 convictions. The crimes included hundreds of convictions for murder, rape and kidnapping and thousands of drug-related crimes.""",6.0,0.0,7,1.0,half-true
"""Local authorities in 43 states refused to honor more than 16,000 detainer requests from ICE from October 2013 to December 2015. Only in Alaska, Delaware, Hawaii, Maine, Montana, Vermont and Wyoming did local officials honor all requests, and detainers are relatively rare in those states.""",6.0,0.0,4,1.0,mostly-true
"""Look at what’s happening last night in Sweden. Sweden, who would believe this? Sweden. They took in large numbers. They’re having problems like they never thought possible.""",4.0,,1,1.0,false
"""Many firearms experts determined the Las Vegas shooter’s use of a bump stock actually prevented more casualties and (injuries) due to its inconsistency, inaccuracy, and lack of control.""",6.0,0.0,8,1.0,false
"""Mass shootings went up 200 percent in the decade after the assault weapons ban expired.""",6.0,0.0,3,1.0,mostly-false
"""Maxine Waters Is Getting Criminally Charged!""",4.0,0.0,2,1.0,false
"""Midtown crime is up by 30 percent the last quarter.""",5.0,0.0,5,1.0,mostly-false
"""Milwaukee has the second-highest"" number of children recovered from sex trafficking.",5.0,0.0,7,1.0,false
"""Missouri, in general, has more crime, percentage-wise, than the rest of the country. So, we are seeing overall crime throughout the country is going down but not here in Missouri.""",6.0,0.0,6,1.0,half-true
"""More lives have been lost because of the war with the drug cartels in Juarez alone, just a few blocks from the United States of America, than have been lost in the war in Afghanistan.""",5.0,0.0,7,1.0,false
"""More people are driving under the influence of drugs than are driving under the influence of alcohol. A recent roadside survey showed that 16 percent of the people tested, tested positive for illicit or licit drugs. That's significantly higher than alcohol.""",6.0,0.0,7,1.0,half-true
"""More people are struck by lightning than commit in-person voter fraud"" by impersonation.",5.0,0.0,2,1.0,true
"""More than one person, on average, a day is murdered in Philadelphia.""",4.0,0.0,4,1.0,half-true
"""More than three women per day lose their lives at the hands of their partners.""",2.0,0.0,7,1.0,true
"""More whites than blacks are victims of deadly police shootings.""",5.0,0.0,4,1.0,half-true
"""Most of these mass shootings take place in (areas) where you're not allowed to have a concealed weapons permit.""",5.0,0.0,4,1.0,half-true
"""Most of your serial killers, most of your people who commit domestic violence, they start off by abusing animals.""",6.0,0.0,4,1.0,false
