statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"""A black person is four times as likely as a white person to be incarcerated for the exact same crime.""",3.7872340425531914,0.41368808943170016,47,1.0,mostly-false
"""A couple of hundred American cities are infested by members of the Mexican cartels.""",4.957446808510638,0.29172998299578906,47,1.0,true
"""A man using bath salts reported that raccoons had set fire inside his home and stolen his cell phone.""",1.0,0.0,45,1.0,true
"""A number of Democrats running for governor want to cut the prison population by 50%"" and ""that would require the release of thousands of violent felons.""",5.1875,0.3944427796055834,48,1.0,half-true
"""A sitting sheriff cannot be charged except by a warrant issued by a Superior Court judge.""",5.229166666666667,0.424744395393794,48,1.0,half-true
"""A third of the budget for the city of Ferguson (Missouri) was being reaped by civil fines.""",2.2280701754385963,0.42331784156525776,57,1.0,mostly-false
"""According to ATF data, 70 percent of firearms recovered and traced in drug cartel crimes in Mexico originated from the United States.""",4.363636363636363,0.48547938750294617,55,1.0,mostly-true
"""According to a recent study from the University of California Riverside, (sanctuary) cities with these policies have more violent crime on average than those that don’t.""",2.979591836734694,0.14285714285714288,49,1.0,mostly-false
"""According to the FBI, Mexican drug cartels are working with 100,000 street gang members in Chicago alone.""",4.098039215686274,0.3003266195850321,51,1.0,half-true
"""According to the state of Florida, you are almost twice as likely to be attacked by an alligator than by someone who happens to carry a conceal-and-carry permit.""",4.0476190476190474,0.3086066999241839,42,1.0,mostly-false
"""Across the board, violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it.""",2.9206349206349205,0.2724789013191782,63,1.0,false
"""African Americans are three to four times more likely to be arrested for drug crimes, and nine times more likely to be imprisoned.""",4.888888888888889,0.31782086308186436,45,0.8888888888888888,mostly-true
"""African Americans are twice as likely to be arrested and almost four times as likely to experience the use of force during encounters with the police.""",5.224489795918367,0.4215697907053756,49,1.0,mostly-true
"""African-Americans are more likely to be arrested by police and sentenced to longer prison terms for doing the same thing that whites do.""",3.909090909090909,0.48199920365414745,55,1.0,true
"""Al-Qaida operatives, have said, 'Hey, we want you to use this loophole (for purchasing guns despite being on a watch list) to attack and kill Americans.'""",4.0,0.35355339059327373,49,0.0,mostly-true
"""Almost half of all vehicles stolen in Texas each year had keys left inside.""",4.127272727272727,0.4326723786023173,55,1.0,false
"""Already this calendar year, since January 1, we have had more than 20,000 people come across the border, apprehended, unauthorized.""",2.0,0.0,60,1.0,true
"""Americans are 25x more likely to be shot & killed than others in developed countries.""",5.833333333333333,0.3766217885773548,48,1.0,mostly-true
"""America’s gun-related homicide rate … would be about the same as Belgium’s if you left out California, Illinois, D.C. and New Jersey, places with some of the strictest gun control laws in the U.S.""",3.0,0.18411492357966472,60,0.9833333333333333,pants-fire
"""An elderly British politician has been savagely beaten to a bloody pulp by a gang of anti-Trump protestors because he ‘welcomed’ the U.S. president to the United Kingdom.""",2.8958333333333335,0.3087092781885837,48,1.0,mostly-false
"""An organized crime syndicate was extorting money from his (Tom Ganley’s) business, threatening his family, but he fought back and won the FBI's highest civilian award""",1.0,0.0,50,1.0,true
"""Animal abuse is often an indicative trait of future acts of violence against humans.""",1.9479166666666667,0.22336148028967084,96,1.0,true
"""Antifa"" is to blame for storming the U.S. Capitol.",1.9636363636363636,0.1889185954061582,55,0.9636363636363636,pants-fire
"""As Alaska’s attorney general, (U.S. Senate candidate Dan) Sullivan successfully fought to protect our Second Amendment rights and passed ‘stand your ground.’ """,4.020408163265306,0.3220892680587782,49,1.0,false
"""As a result of National Rifle Association and other private-sector (safety-education) programs, fatal firearms accidents are at the lowest level in 100 years.""",5.872340425531915,0.33731814917823855,47,1.0,half-true
"""As of 2014, illegal aliens made up roughly 3.5 percent of our population, and committed over 10 percent of all murders.""",2.857142857142857,0.3530939318018999,56,1.0,mostly-false
"""At a minimum, 40 percent of those who view child pornography end up molesting children as a result.""",4.101694915254237,0.356946593814493,59,1.0,mostly-false
"""At his father's bank, Alexi made tens of millions in risky loans to convicted mobsters. Then, the bank collapsed.""",5.255813953488372,0.4414814484488266,43,1.0,half-true
"""At the end of 2016, there were 23 percent fewer federal prosecutions than in 2011, so (prosecutors) looked at this scourge (opioid deaths) and they let it go by.""",3.7804878048780486,0.4190581774617469,41,1.0,half-true
"""Attorney General Eric Holder is involved in the dismissal of the criminal charges"" against the New Black Panther Party for voter intimidation",5.019607843137255,0.3156071024822713,51,1.0,false
"""Austin is the safest big city in Texas.""",4.666666666666667,0.47756693294091934,39,0.6666666666666666,half-true
"""Barack Obama has consistently voted against tougher penalties for criminals.""",3.0392156862745097,0.1960392117639214,51,1.0,false
"""Because of (the 1994 crime bill), we had a 25-year low in crime, a 33-year low in the murder rate, and listen to this, because of that and the background check law, a 46-year low in the deaths of people of gun violence.""",5.519230769230769,0.5045045954972344,52,1.0,mostly-false
"""Beginning on Jan. 1, prostitution by minors will be legal in California.""",2.5686274509803924,0.5001960399996911,51,1.0,pants-fire
"""Beto O’Rourke wants to confiscate guns because he can’t buy one himself due to his criminal record.""",3.3962264150943398,0.4937931146320847,53,1.0,false
"""Biden is adding more IRS agents to investigate your taxes than we have detectives investigating every crime in the country.”",3.0,0.0,52,1.0,false
"""Bill White spent his city billions of dollars into debt (and) saw crime rates soar while he backed gun control.""",3.869565217391304,0.34050261230349943,46,1.0,mostly-false
"""Black Lives Matter, who are attacking law enforcement officers"" -- Barack Obama ""had them to the White House.""",3.72,0.4535573676110726,50,1.0,mostly-false
"""Black people are eight times more likely to be arrested than white people"" in Madison.",4.910714285714286,0.2877363511831757,56,1.0,half-true
"""Black people kill more black people every six months than the KKK did in 86 years.""",3.017857142857143,0.23285355745785632,56,0.0,half-true
"""Breaking! Terrorist attacks Trumps at Mar A Lago.""",1.9090909090909092,0.2901294265928298,55,1.0,false
"""Breaking: Santa Fe killer expresses his love for Obama.""",2.0,0.0,56,1.0,pants-fire
"""Brock Turner’s early release will be a regular occurrence if Prop. 57 passes.""",4.52,0.5046720495044484,50,1.0,mostly-false
"""Broward County Sheriff fired for lying about Parkland.""",2.0,0.0,46,1.0,pants-fire
"""Burka clad woman runs over baby, gets away with crime for one stunning reason ...""",2.891304347826087,0.31469638768997776,46,1.0,false
"""By the time I finish this speech, two Americans will be slain, six women will be raped, 27 of us will be robbed, and 50 more will be beaten.""",3.902439024390244,0.3004062290283349,41,0.0,mostly-true
"""California won’t let law enforcement officers like you and your people transfer prisoners to ICE custody or even to communicate with ICE that you’re about to release them from your custody — people that ICE is looking for.""",3.775,0.42290206176626033,40,1.0,mostly-false
"""Californians are overwhelmingly against this concept of the illegal sanctuary state.""",2.892857142857143,0.3120938919661796,56,1.0,false
"""Chicago experienced its deadliest weekend of the year...With 7 dead and 52 wounded near a playground.""",3.372093023255814,0.4890834875635335,43,1.0,mostly-false
"""Clinton campaign official arrested by FBI on child rape/trafficking charges""",1.9107142857142858,0.28773635118317564,56,1.0,false
"""Crime has been getting worse since Jerry Brown was elected governor.""",5.0,0.0,46,1.0,mostly-false
"""Crime in Atlanta is down 18 percent since 2009.""",1.0,0.0,45,1.0,true
"""Crime in Germany is way up.""",2.6486486486486487,0.4839775141824609,37,1.0,false
"""Crime is down in Arizona.""",1.0,0.0,49,1.0,true
"""Crime is down in Venezuela by 67% because they're taking their gangs and their criminals and depositing them very nicely into the United States.”",2.8444444444444446,0.3665288997383895,45,1.0,false
"""Crime is escalating to a level we haven’t seen in decades as a direct result of Democrats’ defund the police movement and Biden-Harris open-border policies.""",3.037037037037037,0.19062587709298626,54,1.0,false
"""Crime is rising.""",2.0,0.2208630521496931,42,0.023809523809523808,pants-fire
"""Crime is up under Governor DeSantis. Crime was down when I was your governor.""",4.588235294117647,0.4970501217477084,51,1.0,mostly-false
"""DUI arrests dropped significantly in Tampa once Uber began operating here.""",5.244897959183674,0.43448303787844433,49,1.0,half-true
"""David Cicilline was the state representative who opposed tough mandatory sentences for those convicted of domestic violence  and child abuse.""",1.9795918367346939,0.4325214791567846,49,0.0,true
"""Defendants charged with producing, directing or promoting an obscene sexual performance by a child will be arraigned & set free.""",3.0,0.0,54,0.0,mostly-true
"""Deidre DeJear refused to stand for police.""",2.9615384615384617,0.19418390934515434,52,0.0,half-true
"""Do this research … watch how much crime picks up if you take away [football].""",2.6222222222222222,0.4903101471559,45,1.0,false
"""Drone technology now allows an individual to be recorded in their homes by drones as small as birds and immediately uploaded to the internet.""",3.488888888888889,0.5486438744851718,45,1.0,true
"""Earlier this year, [John DePetro] was accused of sexually assaulting a female co-worker.""",2.7413793103448274,0.4417010510648541,58,0.7413793103448276,pants-fire
"""Eighty-three law enforcement officers have died in the line of duty this year. Twenty-four of them were shot and killed in cold blood.""",1.8867924528301887,0.3198784239297659,53,1.0,true
"""Elijah Cummings’ house was broken into after Trump publicly attacked him on Twitter.""",2.8703703703703702,0.3390495203045247,54,1.0,false
"""Eric Schneiderman helped NXIVM sell child sex slaves to the Clintons""",1.9622641509433962,0.1923802475610973,53,0.9622641509433962,pants-fire
"""Even members of the NRA, when they were polled recently, were under the impression that everyone has a criminal background check.""",4.288888888888889,0.4583677673015525,45,0.28888888888888886,mostly-true
"""Every 28 hours"" an unarmed black person is shot by a cop.",2.828125,0.3802541965162963,64,1.0,false
"""Every day on average 500 people die from gun violence.""",2.075,0.2667467828369185,40,1.0,false
"""Every day, 34 Americans are murdered with guns.""",5.019230769230769,0.36997003669797185,52,1.0,mostly-true
"""Everywhere that we have more citizens carrying guns, crime is less. There's a study showing that where states have open carry or concealed carry, but particularly open carry, the crime is down 25 percent.""",3.477272727272727,0.5052577681363805,44,1.0,mostly-false
"""FBI Uniform Crime Report for 2016 shows more than four times as many people were stabbed to death than were killed with rifles of any kind.""",2.9583333333333335,0.20194093652345885,48,0.0,mostly-true
"""FBI crime statistics have found that labeled ‘sanctuary’ cities experience lower rates of all crime types, including homicides.""",6.0,0.0,48,1.0,half-true
"""Fifty-six percent decline in overall crime. A 73 percent decline in motor-vehicle theft. A 67 percent decline in robbery. A 66 percent decline in murder. This is way beyond what happened in the nation during this period of time.",4.980769230769231,0.24175701748921158,52,0.019230769230769232,true
"""Firearms homicides are down about 40 percent"" since Texas passed concealed-gun permit law.",4.880952380952381,0.3277700675615679,42,0.8809523809523809,mostly-true
"""Florida Sheriff: Blacks should learn to act like white people in order to stay alive.""",2.3863636363636362,0.49254484347415606,44,1.0,mostly-false
"""Florida is enjoying its lowest crime rate in 39 years.""",5.615384615384615,0.4912507507890747,52,1.0,mostly-true
"""Florida is now the No. 1 state in the country for automobile accident fraud.""",5.0,0.0,55,1.0,mostly-true
"""Florida leads the nation in elected officials charged with crimes.""",3.9454545454545453,0.44796584766408326,55,1.0,half-true
"""Florida man on drugs kills imaginary friend and turns himself in.”",1.8846153846153846,0.3226025390322359,52,0.8846153846153846,pants-fire
"""Florida sheriffs unequivocally support"" the ""stand your ground"" law.",5.88,0.32826072265931605,50,1.0,mostly-false
"""Florida's new fingerprint identification system is improving our rate of solving cold cases by 300 percent.""",4.51063829787234,0.5052911526399113,47,1.0,mostly-false
"""Foster children are disproportionately victims of identity theft.""",4.814814814814815,0.39209519801278103,54,1.0,false
"""Four percent of American citizens are black males, but they are 35 percent of murder victims.""",3.8333333333333335,0.3761773969316394,54,0.0,mostly-true
"""From the release of a child rapist from the Dominican Republican to that of an Italian drug smuggler, Philadelphians have already been put in direct danger by Mayor Kenney’s policy of blocking local law enforcement from participating with federal immigration authorities.""",4.866666666666666,0.40451991747794513,45,1.0,mostly-false
"""Gangs have increased by 40 percent since this president was elected.""",4.574074074074074,0.4991257206110917,54,1.0,half-true
"""Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue.""",5.816326530612245,0.39123039821797584,49,1.0,pants-fire
"""Harvard Study Finds States With Most Gun Laws Have Fewest Gun Deaths.""",3.7142857142857144,0.45643546458763834,49,1.0,half-true
"""Hate crimes against American Muslims and mosques have tripled after Paris and San Bernardino.""",4.962264150943396,0.19238024756109737,53,1.0,mostly-true
"""Here are the facts: there is no massive wave of migrants pouring into California. Overall immigrant apprehensions on the border last year were as low as they’ve been in nearly 50 years (and 85 percent of the apprehensions occurred outside of California).""",1.0,0.0,52,1.0,true
"""Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.""",1.163265306122449,0.37343778907995523,49,0.0,mostly-true
"""Here in Philadelphia murder has been steady — I mean — just terribly increasing.""",3.923076923076923,0.26995276239950855,39,1.0,false
"""Here's a man who brags about how he made the city safe. It was the Biden crime bill that became the Clinton crime bill that allowed him to do that.""",4.621621621621622,0.4916723926983715,37,1.0,mostly-false
"""Here’s the simple and undeniable fact: The overwhelming majority of violent criminals are Democrats.""",3.953488372093023,0.21308263231644636,43,1.0,mostly-false
"""Hillary Clinton spied on President Trump.""",2.824561403508772,0.3837226964481298,57,1.0,false
"""Hillary in hiding as police discover dead body hidden in Huma Abedin’s dumpster.""",1.912280701754386,0.2854008305615333,57,1.0,false
"""Hollywood is #1 in Broward homicides in 2013. Thanks Chief Fernandez!""",3.086206896551724,0.28312062760626355,58,0.08620689655172414,half-true
"""Homicides against blacks have tripled"" since Florida’s ""stand your ground"" law has been in existence.",2.730769230769231,0.4478876178801743,52,1.0,false
"""How many people have with a concealed carry permit have committed a crime in Virginia? ...The answer is zero.""",2.183673469387755,0.39123039821797584,49,1.0,false
"""Human trafficking is the third-biggest criminal enterprise in the world.""",5.406779661016949,0.49544978059984524,59,1.0,mostly-true
"""Hundreds of illegal immigrants subject to detainers were released in the last week since the new sanctuary policy was adopted by the Travis County Sheriff's Office.""",4.0754716981132075,0.3310273404798128,53,1.0,false
"""Hundreds of thousands of (illegal immigrants are) going to state and federal penitentiaries.""",2.7555555555555555,0.4346134936801767,45,0.7555555555555555,mostly-false
"""Husbands rarely beat up their wives. Single women get beaten up more.""",4.568627450980392,0.500196039999691,51,1.0,half-true
"""I am every year the No.1 pick of all of the law enforcement agencies within Texas.""",2.625,0.4892460547900816,48,1.0,false
"""I brought down crime more than anyone in this country -- maybe in the history of this country -- while I was mayor of New York City."" -",2.6666666666666665,0.4760952285695233,51,1.0,mostly-false
"""I deployed the Texas National Guard"" to the Texas-Mexico border. ""And the policy worked; apprehensions at the border declined 74 percent.""",6.0,0.0,44,1.0,mostly-false
"""I had to lay off 48 people last year,"" which has exacerbated the lack of law enforcement officers in the county that respond quickly to crime calls.",3.9565217391304346,0.2948839123097942,46,1.0,mostly-false
"""I have seen crime increase in every major metropolitan area (in California) … Crime is on the rise in every major market.""",4.981132075471698,0.23943571786565246,53,1.0,mostly-false
"""I have watched ICE liberate towns from the grasp of MS-13.""",2.75,0.4375949744936837,48,1.0,false
"""I'm well aware that medical marijuana is a recognized, medical, viable treatment for this sort of [pancreas] pain condition.""",2.888888888888889,0.31722063428725766,54,1.0,false
"""I've been here almost every day.""",3.9661016949152543,0.18252082497293803,59,1.0,mostly-false
"""If Governor Cooper's proposed bill for repealing HB2 becomes law, it will create a state-sanctioned 'Look But Don't Touch' policy in our bathrooms.""",3.0526315789473686,0.22528177844479153,57,1.0,pants-fire
"""If there is a firearm available, it is 17 times more likely to be used either for suicide or for assaulting a friend, relative, an acquaintance than it is to be used in fending off an intruder.""",4.019607843137255,0.24414717515722945,51,1.0,half-true
"""If you are in Las Vegas and you get a knock on your door from NV Power, 2020 Census or CVD-19 testers, do not open your door. They are robbing people at gunpoint.""",2.877551020408163,0.33120066055341796,49,1.0,false
"""If you give guns to gangs, you can get out of jail free, if (California’s Proposition 57) passes. If you do a drive-by shooting, you can get out of jail free, if Proposition 57 passes. If you discharge guns on a school yard, you can get out of jail free.""",2.8297872340425534,0.3798826441307213,47,1.0,false
"""If you go strictly by the numbers, crime is down across the board. Last year we had a 10 percent decrease in the most serious crimes.""",1.0,0.0,51,1.0,true
"""If you look at what we’ve done over the last several years, the crime rate has actually gone down in [Providence] and . . . the number of shootings has been going down.""",5.934782608695652,0.24963741822833801,46,1.0,half-true
"""If you're a terrorist you can't fly,"" but ""an assault weapon you can buy.""",5.125,0.334218682391596,48,1.0,mostly-true
"""Illegal aliens cost the state of Rhode Island $400 million a year.""",3.263157894736842,0.44426165831931913,57,1.0,pants-fire
"""Illegal immigration and the crime rate are as low as they’ve been in decades.""",4.104166666666667,0.371287772393703,48,0.125,mostly-true
"""In 1972, we had a 179,000 human beings in jail in this country. Today, it's 2.3-million, and 70 percent of them are black, African-American.""",1.9272727272727272,0.2620817977022989,55,0.9272727272727272,pants-fire
"""In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.""",4.0181818181818185,0.3037365507407568,55,0.0,mostly-true
"""In 2004, George W. Bush lifted the ban on those (AR-15 type) rifles, and since then, the number of massacres has increased 183%. During the ban, there were 12 incidents. Since he lifted the ban, there were 34 incidents.""",4.907407407407407,0.3511984075327352,54,1.0,half-true
"""In 2008, when Flint had 265 sworn officers on their police force, there were 35 murders and 91 rapes in this city. In 2010, when Flint had only 144 police officers, the murder rate climbed to 65, and rapes … climbed to 229.""",4.173913043478261,0.3832230465168326,46,1.0,half-true
"""In 2010, 48,000 felons and fugitives lied and illegally tried to purchase guns. They [The Obama administration] prosecuted only 44 of them.""",4.773584905660377,0.4225157909639983,53,0.0,mostly-true
"""In 2012, 123 African-Americans were shot dead by police. ... Same year, 326 whites were killed by police.""",3.6666666666666665,0.47609522856952335,51,1.0,mostly-false
"""In 2013,"" Dan Patrick voted ""against funding to test the backlog of rape kits, allowing rapists to walk free.""",5.979591836734694,0.14285714285714277,49,0.9795918367346939,pants-fire
"""In 2015, homicides increased by 17 percent in America’s 50 largest cities. That’s the largest increase in 25 years.""",5.760869565217392,0.43126597148888424,46,1.0,mostly-true
"""In 2016, an officer was assaulted in America on an average of every 10 minutes.""",3.42,0.49856938190328987,50,0.0,mostly-true
"""In 2016, counties hosting a Trump rally saw a 226% spike in hate crimes.""",4.545454545454546,0.5036862005093146,44,1.0,half-true
"""In 2017, illegal aliens murdered 1,800 Americans.""",2.0,0.0,52,1.0,false
"""In 2017, we had more marijuana possession arrests in our country than all other violent crimes combined.""",3.9591836734693877,0.199914947901746,49,1.0,true
"""In 2020, more journalists were killed in Mexico than in any other country in the world.""",4.444444444444445,0.5458752586258128,45,1.0,true
"""In American history since 9/11, we've had 85 major attacks in our country, 73 percent of them have been by white nationalist hate groups.""",4.916666666666667,0.34722813233740846,48,1.0,half-true
"""In Atlanta, since 1994 when the ‘Seven Deadly Sins’ (mandatory minimum sentences) took effect, the violent crime rate has dropped 62 percent.""",3.204081632653061,0.4072055089639777,49,1.0,mostly-true
"""In Catherine Cortez Masto's last term as attorney general, Nevada murder went up 11 percent, robbery went up 28 percent, rape 51 percent. When Cortez Masto left office, Nevada ranked as America's third most dangerous state.""",4.0,0.30151134457776363,45,1.0,mostly-false
"""In Chicago, they've had thousands of shootings, thousands since Jan. 1. Thousands of shootings.""",3.4285714285714284,0.5000000000000001,49,0.0,true
"""In Florida felonies can be things like buying weed, tampering with an odometer or disturbing a lobster trap. So basically spring break.""",3.3137254901960786,0.5473644518392248,51,0.0,mostly-true
"""In Houston, Texas, there are more brothels than there are Starbucks.""",3.1904761904761907,0.3974366179316375,42,0.0,mostly-true
"""In Mobile, it’s something like, 1,700 families generate 80 percent of the crime. We know who those families are.""",4.387755102040816,0.4922874554317936,49,1.0,half-true
"""In New England, Rhode Island has the second highest number of police officers being assaulted.""",3.8545454545454545,0.3558079911965533,55,1.0,mostly-false
"""In New Hampshire, 93 percent of Democrats, 79 percent of Republicans, 82 percent of gun owners and 60 percent of NRA households support background checks.""",4.531914893617022,0.5043749394606821,47,1.0,mostly-true
"""In New York, your chances of getting murdered are 1 in 25,000. In Honduras, it’s 1 in 14.""",4.142857142857143,0.42996970774675736,35,0.9714285714285714,half-true
"""In Rhode Island, 28 percent of adults released from state prisons are re-incarcerated within a year.""",4.918367346938775,0.34379831138556316,49,1.0,true
"""In light of the leak of my financial disclosure info which is a felony I will be contacting @FBI and the @TheJusticeDept""",2.9565217391304346,0.20618457094236223,46,1.0,false
"""In my first year in office, Aurora homicides went down by 40%.""",5.488372093023256,0.5057805388588732,43,1.0,mostly-false
"""In our nation’s capital, killings have risen by 50 percent.""",2.2203389830508473,0.4180330217186483,59,1.0,mostly-false
"""In the 1990s, the Biden Crime Bill added 100,000 cops to America's streets. As a result, murder and violent crime rates went down eight years in a row.""",3.608695652173913,0.49343516379516894,46,1.0,false
"""In the 513 days between Trayvon dying, and today’s verdict, 11,106 African-Americans have been murdered by other African-Americans.""",3.4651162790697674,0.5046845884077513,43,1.0,mostly-false
"""In the city of Milwaukee, we’ve still got a mayor and a police chief who are furloughing police officers at a time when we have violence all across the city.""",4.857142857142857,0.3530939318018999,56,1.0,mostly-true
"""In the eight years that I was mayor, (there was a) nearly 50 percent drop in violent crime, gang crime — crime went down because we grew our police department, we focused on constitutional community policing, we did some of the most innovative prevention, intervention, job re-entry programs in the nation.""",2.925925925925926,0.2643505285727148,54,1.0,mostly-true
"""In the last five years, 28,000 people have been killed along the U.S.-Mexico border.""",3.1206896551724137,0.37825018207792616,58,1.0,false
"""In the last six years of Cianci’s administration violent crime was down in the United States. It was down in the region. It was down in Rhode Island. But it was up in Providence.""",5.176470588235294,0.38501336875184883,51,1.0,mostly-true
"""In the mid 1990s, in our state, (Florida was) No. 1 in violent crime in America. ... The only concern I had was for the citizens of Florida, who were subjected to a violent crime every three minutes and 45 seconds.""",2.577777777777778,0.49949469416095843,45,1.0,true
"""In the rest of the world, there have been 18 school shootings in the last twenty years. In the U.S., there have been 18 school shootings since January 1.""",3.8636363636363638,0.34714175717877416,44,1.0,mostly-false
"""In the states that allow open carry, violent crime was 23 percent lower.""",3.19672131147541,0.4008188340197077,61,0.19672131147540983,half-true
"""In the year 2013, the Obama administration released 104,000 criminal illegal aliens. They released 196 murderers – people with homicide convictions, who are here illegally.""",5.222222222222222,0.41964345453112656,54,1.0,half-true
"""Inner-city crime is reaching record levels.""",2.9464285714285716,0.227207782928703,56,0.9464285714285714,pants-fire
"""Investigators: Anthony Bourdain was killed by Clinton operatives.""",1.9464285714285714,0.22720778292870303,56,0.9464285714285714,pants-fire
"""It costs $10,000 a year to keep a child in school; it costs $30,000 a year to keep someone in prison.""",2.477272727272727,0.5052577681363806,44,1.0,true
"""It costs us about $33,000 a year (on average nationally) to lock somebody up. In California it costs about $75,000 a year.""",1.5964912280701755,0.49496208811552345,57,1.0,true
"""It is a greater crime to have an untagged alligator than to host an open house party (for kids).""",3.977777777777778,0.14907119849998599,45,0.0,true
"""It is shocking to me that Police Commissioner Richard Ross and Mayor Jim Kenney allowed this illegal occupation to go on for hours without taking any action to enforce the law…""",3.5306122448979593,0.5042337758225564,49,1.0,false
"""It was a 100 percent lie that (Donald Trump’s) election unleashed anti-Semitism. … Hundreds of Jewish community centers had bomb threats called in. To the best of our knowledge to this day, 90 percent of them were called in by an American Jewish kid living in Israel, and the other 10 percent were a black radical who was trying to impress his girlfriend.""",5.224489795918367,0.42156979070537554,49,1.0,half-true
"""It was revealed in court” on Feb. 23, 2022 “that Tory Lanez DNA WAS NOT found on the weapon in the Meg Thee Stallion case.""",4.218181818181818,0.4591017433798426,55,1.0,false
"""It’s against the law in Texas to let any loaded gun get in the hands of a child.""",5.185185185185185,0.3920951980127811,54,1.0,true
"""It’s nothing I do, but the probation office here in the Eastern District of Missouri is the best in the country. They have about a 7.5% recidivism rate, compared to national averages of 70 or 80%""",5.549019607843137,0.5025425550218042,51,1.0,half-true
"""It’s possible that non-citizen voters were responsible for Obama’s 2008 victory in North Carolina.""",2.8035714285714284,0.40089186286863654,56,1.0,pants-fire
"""Ivanka Trump charged with major crime.”",2.4791666666666665,0.5048523413086471,48,1.0,false
"""I’m running the second-largest county district attorney’s office … at 1985 staffing levels.""",4.913043478260869,0.35440635538079673,46,1.0,half-true
"""I’ve been involved in prosecuting a terrorist member of ISIS.""",5.537037037037037,0.5033084115062474,54,1.0,false
"""James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION""",3.1372549019607843,0.34754037711536506,51,1.0,pants-fire
"""Janice Hahn hired hard-core gang members with taxpayer money to be 'gang-intervention specialists.' She even helped them get out of jail, so they could rape and kill again.""",4.395833333333333,0.4942039949782703,48,1.0,false
"""Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case.""",3.581818181818182,0.4978066369700667,55,0.5818181818181818,true
"""Joe Biden brought Republicans and Democrats together to pass the 1994 crime bill, putting 100,000 cops on the streets and starting an eight-year drop in crime across the country.""",4.56,0.501426536422407,50,1.0,half-true
"""Joe Biden wrote the Violence Against Women Act ... the rate of domestic violence went down dramatically.""",4.769230769230769,0.4268327949183541,39,1.0,mostly-true
"""John McCain was pardoned for treason""",1.711111111111111,0.45836776730155243,45,0.7111111111111111,pants-fire
"""Just last May, the Department of Justice inspector general found that these (‘sanctuary city’) policies also violate federal law.""",4.0638297872340425,0.32331538776092483,47,1.0,mostly-false
"""Just last year, alone, 710 police officers"" were assaulted in New York state.",4.658536585365853,0.4800914547021732,41,0.0,mostly-true
"""Ken Buck's (District Attorney's) office? His spending skyrocketed by 40 percent.""",4.0,0.0,59,1.0,mostly-true
"""Las Vegas shooting witnesses report multiple gunmen dressed as security guards.""",3.9642857142857144,0.18725633517970774,56,1.0,pants-fire
"""Last year was one of the deadliest years ever for law enforcement officers.""",2.7,0.4629100498862757,50,1.0,false
