statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"""Wisconsin Republicans have passed multiple billion dollar middle-class tax cuts this year, but each time we have, Governor Tony Evers has vetoed the relief.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"""There are polls showing right now that the American people for the most part think it's a bad idea to provide tax cuts to the wealthy.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Says she ""would bring 186,740 new jobs to Wisconsin"" and ""Donald Trump would cost Wisconsin 61,050 jobs.""",half-true,half-true,['half-true'],1,True,1
"""There are parts of I-80 near Joliet that school buses are not allowed to cross because of the fragile nature of a bridge.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Says allowing the payroll tax holiday to expire would end up ""costing another estimated 900,000 jobs in 2012.""",mostly-true,mostly-true,['mostly-true'],1,True,1
Tim Kaine broke a campaign promise not to raise taxes.,mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"""We’re the seventh highest taxed state in America. And that’s not just state, it’s local as well.""",false,false,['false'],1,True,1
Says the Simpson-Bowles deficit reduction proposal urged raising $2 trillion in new revenue.,mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""Hillary [Clinton] wants to raise taxes by over a trillion dollars.""",half-true,half-true,"['mostly-true', 'half-true']",2,True,1
"""We are not producing jobs. We created 80,000 jobs last month. We don't talk about the jobs that we lost. The net of it all is that we lost jobs.""",false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"""When Nancy Nusbaum was Brown County executive, spending went up nearly 50 percent.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Says Marco Rubio is proposing a new $1 trillion ""welfare program"" in tax credits and ""$1 trillion in new military spending.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
"California will have the ""highest gas tax in the nation"" once its 12 cent gas tax hike goes into effect.",false,false,"['mostly-false', 'false']",2,True,1
"Says that Wall Street hedge fund managers ""pay a lower tax rate than does a sheet metal worker in Parma or a school teacher in Cleveland.""",true,true,['true'],1,True,1
"Says Alex Sink supported ""higher property taxes.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California.""",true,true,['true'],1,True,1
Says the University of Texas can afford to build a medical school because it has a $7 billion endowment and its football program had a $50 million profit last year.,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""(Assembly Democrats) wanted to raise the gas tax by $2.4 billion. We said no to that....They’re down on the ground. They’re sweating. They’re twitching. It’s ugly, ‘cause I keep saying no.""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"“The largest contributor to the debt ceiling, or to our deficit, has been the Trump tax cuts.”",false,false,"['mostly-false', 'false']",2,True,1
"The ""mega-rich"" pay about 15 percent in taxes, while the middle class ""fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.""",true,true,['true'],1,True,1
"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",pants-fire,false,['false'],1,False,1
"""From 2013-2015, the richest 14 Americans increased their net wealth by more than $157 billion, yet the Republican budget would not require these Americans to contribute one penny to deficit reduction.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"""The IRS will have the ability potentially"" to deny or delay health care.",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"Federal spending is ""the highest it's been as a share of our economy in 60 years (and) revenue is the lowest it's been as a share of our economy in 60 years.""",true,true,['true'],1,True,1
Says Nancy Pelosi’s coronavirus bill includes “tax credits for solar and wind energy … retirement plans for community newspaper employees … $300 million for PBS … climate change studies” and more.,mostly-true,false,"['mostly-false', 'false']",2,False,1
"Kathy Manning got ""$30 million of your tax dollars plus $2.3 million a year"" to build a luxury hotel and parking lot",false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"Austin is ""burdened by the fastest-growing tax increases of any major city in the nation.""",false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,False,1
"After enactment of the Republican tax bill, ""school teachers can no longer deduct the cost of their classroom supplies on their taxes.""",false,false,"['mostly-false', 'false']",2,True,1
"""You will learn more about Donald Trump by going down to the Federal Elections"" to see the financial disclosure form than by looking at tax returns.",false,false,"['mostly-false', 'false']",2,True,1
"""Forty-seven percent of Americans pay no income tax.""",true,true,"['true', 'mostly-true']",2,True,1
"""McCain will give more tax breaks to big oil.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""I’ve got the spending down, I’ve got the debt down a little bit, I’ve got the reserves up.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Says Joe Biden told Americans, ‘If you elect me, your taxes are going to be raised, not cut.”",mostly-false,false,"['mostly-false', 'false']",2,True,1
"The changes to Georgia’s tax and fee structure ""is an overall tax cut.""",true,true,['true'],1,True,1
"""Obamacare (hit) Americans with over $500 billion in new taxes.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Says President Joe Biden ""is trying to send taxpayer dollars to manufacturers overseas that do not abide by the same (carbon emission) standards we do at home.""",half-true,mostly-false,"['mostly-false', 'false']",2,False,1
"Say ""in November 2010, voters overwhelmingly supported the idea of creating a (library) district.""",half-true,half-true,['half-true'],1,True,1
"Wealthy taxpayers, not middle-income earners, get ""most of the deductions"" in the tax code.",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
"Tariffs are a “direct, regressive tax on Americans” and President Joe Biden’s new tariffs on Chinese goods will “hit every family.”",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Says Rick Scott ""cut education to pay for even more tax breaks for big, powerful, well-connected corporations.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"“This ‘infrastructure bill’ on page 2,385 presents a federal property tax of 3 percent on all homes and land - both residential and commercial.”",pants-fire,false,['false'],1,False,1
“The president has exploded the debt by more than $3 trillion — all to give billion-dollar tax cuts to the wealthiest few.”,half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Says Charlie Crist ""was pro-life, pro-gun and vehemently anti-tax.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
“In Congress Ron DeSantis pushed a 23% national sales tax.”,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""Obama voted to raise taxes on people making just $42,000.""",mostly-false,mostly-false,['mostly-false'],1,True,1
"""I am the only candidate who ran in either primary who said, ‘I will not raise taxes on the middle class.’""",pants-fire,false,['false'],1,False,1
“WV families making less than $400K & small businesses will NOT be targeted by the IRS.”,mostly-true,true,"['true', 'mostly-true']",2,True,1
"Allowing all Bush income tax cuts to expire on Dec. 31 ""will amount to the largest tax increase in the history of America.""",mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Mike Madigan made a fortune on tax appeals… Saving his friends millions... It’s an inside game played by people like Merry Marwig, Madigan’s hand-picked candidate. When Marwig thought her property taxes were too high she got them lowered at your expense. Saved so much she did it again. Marwig and Madigan: Profiting from the same corrupt system.",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"The WIC program ""is an incredibly cost effective program, serving nearly 10 million Americans each year and costing less than $100 per person. In my district, more than 18 percent of residents suffer from food insecurity and depend on WIC to make ends meet.""",pants-fire,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,False,1
"Says that on the tax reform law, Democratic leaders ""are promising to take it all away.""",half-true,half-true,"['half-true', 'mostly-false']",2,True,1
"""She’s voted for 60 tax increases, hurting the middle class and small businesses.""",pants-fire,pants-fire,['pants-fire'],1,True,1
"“Biden’s tax rate on a family making 75,000 dollars would go from 12% to 25%.”",false,false,['false'],1,True,1
"“After California taxes, Trey Lance's $34.1M rookie deal becomes just $16M.""",half-true,true,"['true', 'mostly-true', 'half-true']",3,True,1
"""Odd fact for odd draft: No. 2 overall pick will earn more than the No. 1 pick due to no state tax in Florida. So 2 not so bad.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Wisconsin is ""not a high tax and fee state."" When you look at ""all the money state and local governments bring in"" from residents, ""we're more in the middle.""",half-true,half-true,['half-true'],1,True,1
"""Income taxes are voluntary.""",pants-fire,false,['false'],1,False,1
"""Biden is adding more IRS agents to investigate your taxes than we have detectives investigating every crime in the country.”",false,false,"['mostly-false', 'false']",2,True,1
"A proposed revenue smart cap ""gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.""",false,false,"['mostly-false', 'false']",2,True,1
"“Democrat’s New Plan: Tax billionaires to lower the deficit by $1 TRILLION and fund clean energy independence. Republican’s New Plan: Raise taxes on households earning less than $50,000 by an ADDITIONAL $4,500 after CUTTING taxes for the rich.”",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"""The American people don't want us to raise taxes.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"Says Donald Trump ""proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"Says Lee Leffingwell ""raised property taxes 20 percent in three years.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Not one dime of the tax cut that they are going to enact with the repeal of Obamacare will go to people who make under $200,000.""",mostly-false,false,"['mostly-false', 'false']",2,True,1
Says Joe Cunningham voted for $5 million in taxpayer funds to go into his and other politicians’ campaigns to pay for personal expenses and TV ads.,half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Over the last eight years, we’ve shown that even though we’ve cut taxes by $8 billion, revenues continue to grow.""",true,true,['true'],1,True,1
"""Wisconsin's still one of the highest-taxed states in the country.""",mostly-false,mostly-false,['mostly-false'],1,True,1
"""Western New Yorkers pay some of the highest property taxes in the state.""",half-true,true,"['true', 'mostly-true']",2,False,1
"Says President Barack Obama wants to raise ""the lowest (income) tax rate from 10 to 15 percent.""",false,false,['false'],1,True,1
"Says that in Curry County, ""if you make a 911 call you’re likely to wait for an hour for a response.""",half-true,half-true,['half-true'],1,True,1
"In the wake of the Republican-backed tax bill, ""more than 100,000 American workers have already been laid off in 2018.""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"""$500 billion of the extension of the Bush tax cuts for the wealthy goes to 120,000 families.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Says an illegal immigrant fraudulently claimed children who actually lived in Mexico on income tax forms to collect more than $29,000.",mostly-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""Under Greg Abbott, property taxes have gone up $20 billion.""",mostly-true,true,"['true', 'mostly-true', 'half-true']",3,True,1
"""Clayton County offers the lowest operating millage rate in Metro Atlanta.""",false,false,['false'],1,True,1
"""And delivered more tax relief than the other Republicans combined.""",mostly-true,mostly-true,['mostly-true'],1,True,1
Brookhaven homeowners pay hundreds of dollars less in property taxes compared with owners of the same-value homes in unincorporated DeKalb County.,half-true,half-true,['half-true'],1,True,1
"Patrick Rose ""voted to explore a state income tax.""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True,1
"""Minimum wage = $16,000/year CEO-Goldman Sachs (Lloyd Blankfein) $16,000/Hour.""",false,false,['false'],1,True,1
"""The bill that I carried cutting MO’s income tax for 1st time in over 100 years will start its 1st phase in jan 1 2018. #moleg @Eric_Schmitt""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Ron Johnson pushed through a special tax loophole that benefited his own family's business … Then he cashed out of the company for $5 million … (he has) doubled his wealth since taking office.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
Eighty percent of the school tax bills in the state of Pennsylvania went up over last year.,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,1
“Harvard is sitting on top of a $54 billion hedge fund they call an ‘endowment’ that they pay zero taxes on. Yale has $31 Billion. Stanford $29 Billion. Princeton $26 Billion.”,half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Kathryn Starkey ""only attended half of those meetings.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
"""The people who were running the budget, in the Corzine years, decided to steal from the unemployment trust fund. … As did other Governors before. We simply don’t do that, haven’t done it, and won’t permit it.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
The accuracy of the Obama tax calculator,half-true,half-true,['half-true'],1,True,1
"Said, ""The Seven Years’ War led to near bankruptcy for many countries; Britain’s need to raise taxes fueled the American desire for independence.""",mostly-true,true,"['true', 'mostly-true']",2,True,1
"""Most"" of the Bush tax cuts went to people ""in the top 3 percent of this country.""",half-true,half-true,['half-true'],1,True,1
"""Taxes and fees amount to about 20 percent of a typical $300 round-trip domestic ticket. That’s higher than taxes on products like alcohol, tobacco and firearms.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Says Bruce Rauner is ""misquoting newspapers to lie about J.B. Pritzker.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"Says Rick Perry recently said he ""wanted another (Texas) business tax.""",pants-fire,pants-fire,['pants-fire'],1,True,1
"""Ohio is losing over 700 family farms a year, some of them just to pay the inheritance tax.""",true,true,['true'],1,True,1
"""The (Wisconsin) governor has proposed tax giveaways to corporations.""",mostly-true,mostly-true,['mostly-true'],1,True,1
The federal health care law raises taxes and cuts Medicare.,mostly-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
Says Georgia Democratic Senate hopeful Michelle Nunn supports higher taxes.,mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Gwinnett County government has made ""significant cutbacks in staffing.""",half-true,half-true,['half-true'],1,True,1
"""On the personal tax side, middle-income people are getting cuts and rich people are getting very little cuts or, in certain cases, increases"" under the Republican tax bills.",half-true,mostly-false,"['mostly-false', 'false']",2,False,1
"""They didn’t even put up a fight against SALT""",false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"The federal government ""may put 16,500 IRS agents in charge of policing President Obama's health care bill.""",half-true,half-true,['half-true'],1,True,1
"""The Democratic Congress has already taken significant steps to create jobs and jump-start the economy, resulting in the lowest tax rates in over 50 years and the creation of over 500,000 new jobs so far this year.""",half-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
"""There is nothing that we have done on Amazon that we have not done with hundreds of other projects.""",true,mostly-true,"['true', 'mostly-true']",2,True,1
"""U.S. government reports record tax haul after Trump tax cuts spur economic growth.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
Says U.S. Rep. Tammy Baldwin is backing President Barack Obama’s plan to pass a $1.5 trillion tax increase.,false,false,['false'],1,True,1
"The federal tax code has ""loopholes that are giving incentives for companies that are shipping jobs overseas.""",true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"“This one here has subsidies for people making as much as $800,000 to be able to buy a Tesla.”",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"Says the state’s rainy day fund is ""our insurance policy against a major natural disaster.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"A bill to eliminate Delta Air Lines’ jet fuel tax breaks ""violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.""",true,true,['true'],1,True,1
"""Tax revenue went up, actually, $14 billion last year after the tax cut actually occurred. We had greater revenue.""",mostly-false,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""Every day in the United States, we are losing 15 factories.""",true,true,['true'],1,True,1
"""The federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.""",true,true,['true'],1,True,1
The child tax credit passed under President Joe Biden “has helped 97% of the families with children who are living in poverty.”,half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Republican politicians are pushing a plan ""that could raise taxes on almost one in three Wisconsinites and sunset Social Security and Medicare in five years.""",mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Says Mitt Romney’s carried interest income was a tax ""trick.""",mostly-false,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"“Sen. Jacky Rosen voted to increase taxes on families making less than $75,000 a year.”",mostly-false,false,"['mostly-false', 'false']",2,True,1
"""We have the lowest beer tax in the nation.""",false,false,['false'],1,True,1
"""As governor of Arkansas, I cut taxes and fees almost 100 times, saving the taxpayers almost $380-million. I left a surplus of nearly $850-million.""",half-true,half-true,['half-true'],1,True,1
"The Bush-era tax cuts failed to increase employment and ""work-force participation fell in 2001 and has never returned to the record level set in 2000.""",mostly-true,half-true,"['mostly-true', 'half-true']",2,True,1
"The Senate bill ""hands enormous tax cuts to the rich and to the drug and insurance industries, paid for by cutting health care for everybody else.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"Says because of Donald Trump, ""the IRS decided to stop enforcing the individual mandate that was the underpinning of the ACA. That has resulted in insurance companies all across the country jacking their rates up, explicitly because they don't believe that healthy people will buy insurance.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"Says the Koch brothers want to ""protect tax cuts for companies that ship our jobs overseas.""",false,mostly-false,"['mostly-false', 'false']",2,True,1
"Jorge Elorza ""wants to impose a municipal income tax.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""George LeMieux voted against the majority of Republicans and joined with Democrats to create a 'Task Force For Responsible Fiscal Action' that looks strikingly similar to the 'Super Committee' now being set up in Washington to justify massive tax hikes.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"Says Democratic recall opponent Shelly Moore ""opposes any limit on taxes.""",mostly-false,mostly-false,['mostly-false'],1,True,1
Gov. Kathy Hochul has raised taxes.,half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"""Some politicians … want to put new taxes on a lot of groceries.""",true,true,['true'],1,True,1
"""[R]emember, the president proposed eliminating charitable deductions for higher-income taxpayers.""",false,false,['false'],1,True,1
“$1.5 billion of your taxpayer money is sitting in an account” that can be used for other purposes.,mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"The IRS is adding 87,000 new agents, making the IRS “larger than (the) Pentagon, Federal Bureau of Investigation, Customs and Border Protection and the State Department combined.”",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"President Joe Biden’s infrastructure proposal “is fully paid for. Across 15 years, it would raise all of the revenue needed for these once-in-a-lifetime investments.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
“Congress just voted to exempt themselves from IRS auditing of their personal finances.”,false,false,['false'],1,True,1
"""Sixty-two percent of all (Texas) property taxes are paid by businesses.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Every time we've cut the capital gains tax, the economy has grown. Whenever we raise the capital gains tax, it's been damaged.""",false,false,['false'],1,True,1
"""Scott Walker to cut $300 million from universities, spend $500 million on a pro basketball stadium.""",half-true,half-true,['half-true'],1,True,1
"Under Obama's tax plan, ""95 percent of you will get a tax cut.""",half-true,half-true,['half-true'],1,True,1
"""We spend half a trillion dollars a year in tax preparation.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Says Mitt Romney belittled middle-class tax cuts ""as nothing more than 'little Band-Aids.' """,mostly-false,true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"Untaxed corporate earnings used to be ""$2.5 trillion … I guess it’s $5 trillion now. Whatever it is, it’s a lot more. So we have anywhere from 4 (trillion) to 5 or even more trillions of dollars sitting offshore.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""A grant for $5,000 [from the Governor’s Workforce Board] went to teach an employee at a company that makes ornamental business card holders how to use Facebook and Twitter.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true']",3,False,1
A hidden provision in Obamacare taxes sporting goods as medical devices.,pants-fire,pants-fire,"['false', 'pants-fire']",2,True,1
"""In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"Under Republican-backed state budget, the state education agency estimates expansion of Wisconsin’s school voucher program ""could cost nearly $2 billion annually""",pants-fire,pants-fire,['pants-fire'],1,True,1
"The stimulus program ""cut taxes for 95 percent of the American people.""",half-true,half-true,"['half-true', 'mostly-false']",2,True,1
"Says Multnomah County libraries ""are open 44 hours per week … the lowest of any library in the four-county region.""",true,true,['true'],1,True,1
"Says she ""stood up to"" Gov. Scott Walker on tax cuts ""for wealthy corporations"" while her congressional opponent voted with Walker.",half-true,half-true,['half-true'],1,True,1
"""Large majorities"" of the public ""oppose major changes to Medicare"" and favor higher taxes on the wealthy.",true,true,"['true', 'mostly-true']",2,True,1
"""In terms of the wealthiest Americans, we're at the lowest tax rate since the 1950s.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
"Says U.S. Senate opponent Tammy Baldwin supported a federal budget ""that spent trillions -- not billions, trillions -- more money than the Obama budget.""",false,false,['false'],1,True,1
"""For the last 10 years, our economy has grown at less than 2 percent on average every single year for 10 years. We have not had a decade like that in a century in America.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""Houston suffered $1.7 billion in operating losses under Mayor Bill White.""",half-true,half-true,['half-true'],1,True,1
Says Sal Esquivel wants a 5 percent state sales tax on groceries.,pants-fire,pants-fire,['pants-fire'],1,True,1
"Says Paul Ryan ""voted for two wars that were unpaid for, voted for the Bush tax cuts that were unpaid for, voted for the prescription drug bill that cost as much as my health care bill -- but wasn't paid for.""",mostly-true,mostly-true,['mostly-true'],1,True,1
“As your Lieutenant Governor…I cut your taxes.”,mostly-false,half-true,"['half-true', 'mostly-false', 'false']",3,True,1
Says his tax plan wouldn't leave the federal government with a $1.1 trillion hole.,false,false,"['mostly-false', 'false']",2,True,1
"Says U.S. Senate rival Tommy Thompson ""wants to give a new $265,000 tax cut to millionaires like himself while raising taxes on the middle class.""",half-true,half-true,['half-true'],1,True,1
Says Florida Gov. Rick Scott’s cuts to education are the same as his proposed corporate income tax rate reduction.,mostly-false,mostly-false,"['half-true', 'mostly-false']",2,True,1
"New tax increases that went into effect on Jan. 1, 2015, ""all passed under the Affordable Care Act, aka Obamacare.""",pants-fire,false,"['mostly-false', 'false']",2,False,1
"Obama creates new tax on Christmas trees, fees get passed on to consumers.",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Ken Cuccinelli would ""take money away from public schools to fund private schools.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"Says state Sen. Randy Hopper, R-Fond du Lac, unlike typical taxpayers, ""didn’t pay taxes""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"""In 1950, corporations paid $3 in taxes for every $1 by a worker. Today, they pay 22 cents for every $1 by a worker.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
“Fifty-one percent of our taxes are paid by 2% of New Yorkers.”,mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
"""If we use (Tax Increment Financing) funding, that's going to take funds from the general fund for Pinellas County, as it will take funds from the general fund for the city of St. Pete.""",false,true,"['true', 'mostly-true', 'half-true']",3,False,1
"The ""Buffett rule"" ""raises virtually no money, maybe a day and a half of our borrowing per year.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"A transaction tax in countries like the UK ""didn't affect their financial markets at all.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
The proposal by President Joe Biden would put the U.S. “No. 2 in the world” for the highest corporate tax rate.,half-true,false,"['mostly-false', 'false']",2,False,1
"Half of the proposed federal tax breaks ​""would go to the wealthiest 1 percent.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""Mark Kirk: Lied about going to war. Opposed middle class tax cuts. And said unemployment’s not that big an issue.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"John McCain ""voted against the tax cuts of 2001 and 2003, wrongly claiming they helped only the rich.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Kathryn Starkey ""joined forces with liberal Democrats on a historic sales tax hike.""",false,false,['false'],1,True,1
Says Jeff Stone = Scott Walker.,mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
"Obama's plan to raise the capital gains tax ""hurts the middle class.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"""Undocumented immigrants paid more taxes last year than Amazon, GM, IBM & Netflix combined.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"""Property taxes are lower right now than they were"" in December 2010 on a median-valued home in Wisconsin.",mostly-true,mostly-true,['mostly-true'],1,True,1
"""As mayor, [Allan Fung] raised taxes three times.""",mostly-true,half-true,"['mostly-true', 'half-true']",2,True,1
"""Seventy percent of the American public agree with"" Alexandria Ocasio-Cortez ""on having the top marginal (tax) rate for the rich"" at 70 percent, and ""that's a Fox News Poll saying that.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"Says the inspector general for the IRS said there was ""no political motivation"" and ""no outside influence"" for targeting of tax-exempt applications from tea party groups",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
