statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"""Governor Evers' budget would increase property taxes by the largest amount in a decade""",1.0,0.0,48,1.0,half-true
"""Governor Scott Cut Taxes 40 Times For Florida Families""",2.68,0.4712120714991613,50,0.0,half-true
"""Grateful insurance company executives and their lobbyists"" from Bermuda gave McCain $50,000.",1.0,0.0,52,1.0,true
"""HR 1 is going to take your hard-earned tax dollars and millions more and send them to (a political candidate’s) campaign so (they) can put ads on TV.""",2.0,0.0,54,1.0,mostly-false
"""He voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year.""",1.0,0.0,53,1.0,half-true
"""Health care mandate will require imprisonment and fines for Americans who can’t afford to purchase insurance or pay hefty government penalties.""",2.0,0.0,49,1.0,mostly-false
"""Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do truck drivers and teachers and nurses.""",1.0,0.0,54,1.0,false
"""Hidden in the CARES Act was an obscure $135 billion tax break for 43,000 millionaires.""",2.0,0.0,44,1.0,mostly-true
"""Hillary Clinton says she wants to, ‘raise taxes on the middle class.’ """,2.0,0.0,48,0.0,pants-fire
"""Hillary Clinton wants to shut down family farms"" using ""radical regulation,"" by raising business tax ""rates as high as nearly 50 percent"" and by taxing ""family farms again at death by as much as 45 percent.""",2.0,0.0,59,1.0,false
"""Hillary [Clinton] wants to raise taxes by over a trillion dollars.""",2.173076923076923,0.3820047143818447,52,1.0,half-true
"""His new running mate, Congressman Ryan, put forward a plan that would let Governor Romney pay less than 1 percent in taxes each year.""",5.0,0.0,46,1.0,mostly-true
"""Holly Turner... still takes her homestead (property tax) exemption in Fort Worth.""",2.923076923076923,0.26906911759852503,52,1.0,mostly-false
"""Houston suffered $1.7 billion in operating losses under Mayor Bill White.""",1.0,0.0,45,1.0,half-true
"""I am the only candidate who ran in either primary who said, ‘I will not raise taxes on the middle class.’""",1.0,0.0,53,0.0,pants-fire
"""I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning (that) I will not raise taxes on the middle class.""",2.0,0.0,52,0.0,pants-fire
"""I am the only one onstage who has never voted to raise your taxes. These two, each, a billion dollars worth of votes to raise your taxes.""",3.0,0.0,45,1.0,half-true
"""I believe in tax cuts. I believe in being a supply-sider. I cut the income tax I think it was 24 percent. We got 42 percent more revenues.""",1.2,0.4040610178208844,50,1.0,mostly-true
"""I created a flat tax in the state of Utah. It took that state to the number-one position in terms of job creation.""",4.0,0.0,49,1.0,half-true
"""I cut spending while serving in the state Legislature""",2.0,0.0,49,1.0,mostly-true
"""I cut taxes 23 times when I was mayor of New York City.""",1.0,0.0,46,1.0,half-true
"""I delivered a flat tax for my state. I took my state to No. 1 in job creation. With all due respect to what Rick Perry has said about Texas, we did a little bit better.""",3.08,0.2740475156178698,50,1.0,half-true
"""I didn't endorse"" the federal stimulus bill.",1.0,0.0,60,1.0,pants-fire
"""I didn't raise taxes once.""",1.0,0.0,52,1.0,false
"""I don't think the argument can be credibly made that the United States of America is undertaxed compared to our competitors.""",2.0,0.0,50,1.0,false
"""I have cut taxes 63 times, including a 2006 property tax reduction that ranks as the largest in state history.""",3.8181818181818183,0.38924947208076155,55,1.0,mostly-false
"""I have fought for our shared values without being an ideologue or a partisan""",2.0,0.0,56,0.0,mostly-false
"""I have had to fill out FEC reports for the past six years now, and they’re much more detailed than a tax return...""",4.0,0.0,52,1.0,false
"""I have never once raised the county tax levy -- not for seven straight years.""",2.673076923076923,0.473665466715671,52,1.0,true
"""I have never voted for a tax increase.""",1.0,0.0,46,1.0,false
"""I haven't raised taxes in the time I've been the governor of New Jersey.""",3.6206896551724137,0.4894531931780195,58,1.0,half-true
"""I lowered taxes over the last two years.""",1.0,0.0,47,1.0,mostly-true
"""I never supported"" a state income tax for Texas.",2.12,0.328260722659316,50,0.0,pants-fire
"""I released the most extensive financial review of anybody in the history of politics. … You don't learn much in a tax return.""",2.0,0.0,49,1.0,false
"""I released way more (tax) information than Bruce Rauner has.""",4.0,0.0,48,1.0,false
"""I said no to higher taxes and fees.""",2.0,0.0,47,1.0,mostly-false
"""I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.""",3.0535714285714284,0.22720778292870303,56,1.0,false
"""I think with the exception of the last year or maybe the last two years, we were at 100 percent"" when it came to contributing to the Providence pension fund.",4.0,0.0,53,1.0,mostly-true
"""I used tax cuts to help create over 80,000 jobs in New Mexico.""",2.0344827586206895,0.18405922400991942,58,0.0,mostly-true
"""I was speaking out on pension reform almost 17 years ago.""",3.9,0.3030457633656633,50,1.0,mostly-true
"""I will keep taxes low and cut them where I can. My opponent will raise them.""",1.0,0.0,42,1.0,half-true
"""I'm the only candidate on this stage who has actually cut taxes.""",4.016949152542373,0.13018891098082383,59,0.01694915254237288,false
"""I've cut taxes for ... middle-class families, small businesses.""",2.0,0.0,50,1.0,mostly-true
"""I've never supported a payroll tax.""",2.0,0.0,51,1.0,false
"""I've traveled the country advocating for the FairTax ...""",2.0,0.0,54,1.0,mostly-false
"""If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.""",4.0,0.0,43,1.0,half-true
"""If Gov. Romney's plan goes into effect … the average senior would have to pay $460 a year more in tax for their Social Security.""",4.0,0.0,52,1.0,mostly-false
"""If all of the [Bush-era] tax cuts expire on schedule, the budget will be close to being balanced in four years.""",1.0,0.0,52,1.0,false
"""If the House of Representatives fails to extend the middle-class tax cuts, 400,000 middle-class Rhode Island families will see their federal income taxes increase.""",2.0,0.0,48,1.0,false
"""If we don't spend money on a pier, then that money does wipe into the general funds of the city or the county, and if you send it to the county, you never see it again.""",2.0,0.0,55,1.0,half-true
"""If we use (Tax Increment Financing) funding, that's going to take funds from the general fund for Pinellas County, as it will take funds from the general fund for the city of St. Pete.""",3.0454545454545454,0.21070705494148545,44,0.0,false
"""If you don't pay income taxes ... you'll have more money"" under the Republican tax plan.",2.0,0.0,53,1.0,false
"""If you got rid of the income tax today you'd have about as much revenue as we had 10 years ago.""",3.0,0.0,56,1.0,mostly-true
"""If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.""",1.0,0.0,54,1.0,false
"""If you look at our tax mix, the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years.""",1.0,0.0,43,1.0,half-true
"""If you make more than $250,000 a year … you only really take home about $125,000.""",1.6923076923076923,0.46604138242837034,52,1.0,false
"""If you make the average amount of people in Wisconsin, $50,000, you got $1.60 less a week in taxes"" under the state income-tax cut, but ""it didn’t show up in your paycheck.""",1.0,0.0,55,1.0,mostly-true
"""If you sell your house after 2012 you will pay a 3.8 percent sales tax on it.""",1.0,0.0,46,0.0,pants-fire
"""If you want to talk firsts for Bush, this was the first time in American history that a president took us into a war and cut taxes.""",2.0,0.0,50,1.0,mostly-true
"""If you're a … wealthy CEO or a … hedge fund manager in America right now, your taxes are … lower than they've been since the 1950s.""",1.0,0.0,44,1.0,mostly-true
"""If you're earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.""",1.0,0.0,51,1.0,true
"""Illegal aliens cost the state of Rhode Island $400 million a year.""",1.0,0.0,56,1.0,pants-fire
"""Illegal tobacco sales, price driven too high, has been connected to at least several cases of funding terrorism against us in multi-year investigations over the last decade and a half.""",3.9361702127659575,0.24709224814516545,47,1.0,mostly-true
"""In 1950, corporations paid $3 in taxes for every $1 by a worker. Today, they pay 22 cents for every $1 by a worker.""",2.0,0.0,62,1.0,mostly-false
"""In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite record-breaking profits, corporate taxes bring in less than 9 percent.""",2.0,0.0,50,1.0,mostly-true
"""In 1986, President Ronald Reagan"" cut the business tax rate to 34 percent and ""it worked -- our economy boomed, the middle class thrived and median family income increased.""",1.0,0.0,50,1.0,mostly-false
"""In 2009, Jim Doyle and the Democrats rushed through a budget repair bill with billions in tax increases and held no public hearings.""",1.9491525423728813,0.22157187777172208,59,1.0,mostly-false
"""In 67 different ways, Governor McCrory has raised taxes on middle income families.""",2.738095238095238,0.4450006198693304,42,0.7380952380952381,half-true
"""In America, there is a father who is holding down two jobs and paying more taxes than the richest 400 families in America.""",3.0,0.0,48,1.0,mostly-false
"""In Florida, for eight years we cut taxes every year, totaling $19 billion.""",2.036363636363636,0.18891859540615824,55,0.03636363636363636,half-true
"""In Rhode Island, a recent study showed that among a group of people who had been homeless for a year or more, Medicaid costs averaged about $60,000 per person.""",3.6153846153846154,0.49125075078907465,52,1.0,false
"""In Springfield, Susana Mendoza voted to hit working families with a massive new soda tax.""",2.4339622641509435,0.5003627131416443,53,1.0,mostly-false
"""In almost every state with an income tax, wealthy people pay a higher tax rate than the middle class.""",3.9,0.30304576336566325,50,1.0,mostly-false
"""In campaigns in the past with Sen. McCain and President George W. Bush and others, they have tended to release tax records in April.""",3.0,0.0,52,1.0,half-true
"""In fact New Jersey is a donor state, we get 61 cents back on every dollar we send to Washington. And interestingly Kentucky gets $1.51 on every dollar they send to Washington.""",2.0526315789473686,0.22528177844479147,57,1.0,true
"""In fiscal year 2011-2012, 4,191 abortions were paid for by taxpayers via the Oregon Health Plan.""",1.0,0.0,49,1.0,true
"""In his very first budget, (Milwaukee) Mayor Tom Barrett broke his pledge to keep a lid on property taxes and has continued increasing taxes and fees ever since.""",2.875,0.33371190623595726,56,1.0,mostly-false
"""In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!""",3.0,0.0,48,1.0,mostly-true
"""In my years in the State Legislature, I have never voted for a tax increase.""",1.0,0.0,46,1.0,false
"""In terms of the wealthiest Americans, we're at the lowest tax rate since the 1950s.""",2.0,0.0,45,1.0,mostly-true
"""In the '80s, Democrats promised spending cuts, but delivered only tax hikes.""",2.0,0.0,52,1.0,false
"""In the late 1980s, the U.S. was nearly the lowest-taxed nation in the world, and a quarter century later we're nearly the highest.""",4.0,0.0,63,1.0,mostly-false
"""In the month since Republicans took the House majority,"" they are trying to ""impose a 30% tax on everything.""",1.0,0.0,54,1.0,mostly-false
