statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"Since 2008, Gwinnett County’s population has grown 15 percent, while the county government staff has increased only 1 percent.",true,true,"['true', 'mostly-true']",2,True,1
"""Women (are) paid 77 cents on the dollar for doing the same work as men.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""Since I introduced my budget -- first budget -- in March of 2010, we've created 50,000 new private-sector jobs for the people of this state.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
The racial and ethnic makeup of the Gwinnett County Sheriff’s Office mirrors the community it serves.,true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,False,1
"The State Department says the 42,000 jobs created by the Keystone XL pipeline are ""ongoing, enduring jobs.""",false,false,"['mostly-false', 'false']",2,True,1
"""Wisconsin’s economy is in the best shape it’s been since 2000.""",half-true,half-true,['half-true'],1,True,1
"The  Georgia Department of Economic Development assisted with the creation of 28,776 jobs, an increase of 29 percent from last fiscal year, and $5.97 billion in investments, a 32 percent increase.",half-true,half-true,['half-true'],1,True,1
Wisconsin employers have repeatedly said in surveys that our anti-business litigation climate is one of the most important factors affecting their expansion decisions.,false,false,['false'],1,True,1
Mercedes said high taxes and the cost of doing business in New Jersey worked to Georgia’s advantage in landing the company's USA corporate headquarters.,true,true,"['true', 'mostly-true']",2,True,1
"For African-Americans between the ages of 17 and 20, ""the real unemployment rate … is 51 percent.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Budget analysts say the looming tax hikes and spending cuts would  ""take us into a recession and kill jobs.""",true,true,['true'],1,True,1
"In Wisconsin, Foxconn has ""4,000 jobs, people making $53,000 a year.""",half-true,half-true,['half-true'],1,True,1
“We just had 100% increase in layoffs.”,mostly-true,false,"['mostly-false', 'false']",2,False,1
"""Under Gov. Kasich, Ohio wages have increased by $10.3 billion.""",true,true,['true'],1,True,1
"""Hispanic unemployment has been ticking down from an all-time high of 13.9 percent because of the policies we’ve implemented.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"Says New Jersey has ""the highest unemployment rate in the region"" and ""stagnant job growth.""",half-true,mostly-true,"['true', 'mostly-true']",2,False,1
Sen. Ron Johnson has been “rewarding companies that outsource to China.”,false,mostly-false,"['mostly-false', 'false']",2,True,1
"""Florida pays our teachers $10,000 a year less than the national average.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
"The GOP budget plan ""would cut nearly a million jobs.""",half-true,half-true,['half-true'],1,True,1
"There has been a ""dramatic expansion of the federal workforce in recent years.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""In Texas, we created over 1 million new jobs while the rest of the nation lost over 2 million.""",half-true,half-true,['half-true'],1,True,1
"California has ""robust job growth that outpaces the rest of the nation.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
"Says Wisconsin Gov. Scott Walker’s ""actions are directly responsible for killing at least 15,000 jobs.""",false,false,['false'],1,True,1
"Says Robert Hurt ""supports the tax loopholes that send American jobs overseas.""",false,false,['false'],1,True,1
"""We have more people working in the state of New Jersey today than we've ever had in our history.""",false,false,"['mostly-false', 'false']",2,True,1
"""Young women today in metropolitan areas"" who are childless and single are out-earning childless, single young males.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"As mayor, Barrett led efforts to redevelop the Menomonee Valley, ""which now supports nearly 4,000 jobs in Wisconsin.""",true,true,['true'],1,True,1
"Sherrod Brown opposed blocking a new EPA emissions rule, ""despite acknowledging that the EPA's cap-and-trade regulations are ‘burdensome’ and could harm economic growth in Ohio.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true']",3,False,1
"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long.",false,false,['false'],1,True,1
"""The economy, by every metric, is better than when I came into office.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true']",3,False,1
"""A hundred percent of all the jobs lost during the recession have been reclaimed in Texas … while the nation is at about 36 percent.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
"""What’s clear is (Romney) likes firing people.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Under Barack Obama and the big government economy, the median wage for women has dropped $733.""",false,false,"['mostly-false', 'false']",2,True,1
"""The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.""",true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"When Terry McAuliffe was governor, “Unemployment went down in every single county, including rural Virginia by nearly 50%.",mostly-true,mostly-false,"['half-true', 'mostly-false', 'false']",3,False,1
Milwaukee lost the headquarters for MillerCoors because the area lacks good transit.,false,false,['false'],1,True,1
"Under Gov. Mitt Romney, Massachusetts ranked ""47th in job creation.""",half-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
"Mary Burke ""wasted 12.5 million dollars on a vacant lot"" in a move that ""could cost taxpayers nearly $25 million.""",false,false,['false'],1,True,1
"""When President Obama took office, we were losing 700,000 jobs a month. Now we've had job growth, I think, for 24 consecutive months.""",mostly-true,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""We’re 49th in the United States in new businesses created.""",mostly-true,mostly-true,['mostly-true'],1,True,1
Wisconsin was the last state to start paying COVID-related federal unemployment benefits.,mostly-true,mostly-true,['mostly-true'],1,True,1
"Despite raising taxes on the wealthy and hiking the minimum wage, Minnesota ""is creating jobs at a record pace, unemployment is at a historic low, median income is skyrocketing, and (the) state has a billion-dollar surplus.""",half-true,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
Goodwill Industries International pays workers with disabilities wages as low as pennies per  hour.,half-true,half-true,['half-true'],1,True,1
"Obamacare medical device tax ""has led to the loss of thousands of jobs"" in U.S.",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
Says Nabisco is closing plants in Georgia and New Jersey and “moving to Mexico” because of Biden’s election.,false,false,['false'],1,True,1
"Four state Assembly Democrats ""scored a death blow to northeast Wisconsin’s economy"" by killing hundreds of jobs at a potential Bass Pro Shops near Green Bay.",pants-fire,pants-fire,['pants-fire'],1,True,1
"Says a $12.5 million incentive deal she approved for Abbott Laboratories contained ""strong protections for taxpayers if job creation goals were not met.""",false,false,"['mostly-false', 'false']",2,True,1
Says George LeMieux was one of two Republicans who voted for President Barack Obama's jobs bill.,true,true,"['true', 'mostly-true', 'half-true']",3,True,1
"""Wisconsin lost more jobs over the past 12 months than any other state.""",true,true,['true'],1,True,1
"Says Gov. Scott Walker ""has caused Wisconsin to lose more jobs than any other state in the country.""",half-true,half-true,['half-true'],1,True,1
"“400,000 workers are now in a union that were not in a union when (Biden) became president.”",mostly-true,true,"['true', 'mostly-true']",2,True,1
"Wisconsin’s economy has ""tanked"" under Gov. Scott Walker and ""so far in 2015 over 6,685 people have been laid off, already more than in all of 2014.""",false,false,"['mostly-false', 'false']",2,True,1
Says GM used taxpayer dollars to prop up operations in China.,false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Obamacare will drive 2.5 million Americans out of the workforce.""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"“A lot of the programs (that were) started during the pandemic are still going, even though the pandemic is long over.”",mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Our economy is growing at its fastest pace in nearly four years. Unemployment is at an all-time low.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
"Says President Ronald Reagan ""had a month of job creation of 1 million.""",pants-fire,false,"['half-true', 'mostly-false', 'false']",3,False,1
"""Right now, we only keep 50 percent of Georgia Tech's graduates.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"California’s Central Valley and Inland Empire ""are experiencing tremendous job growth.""",mostly-true,true,"['true', 'mostly-true']",2,True,1
"""Half the kids coming out of college this year … can't find a job, or a job that's consistent with a college degree.""",true,true,"['true', 'mostly-true']",2,True,1
"In the past year, DeKalb has ""attracted and retained more than 2,300 jobs.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"""There are 3 million jobs available in America that are not filled because too many of our people don’t have the skills for those jobs.""",half-true,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"""From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent.""",true,true,"['true', 'mostly-true']",2,True,1
"""There is nothing in the current state public records law that prohibits sensitive or confidential business information from being just that, confidential.""",true,true,['true'],1,True,1
"The labor market is weak because if you count the unemployed, underemployed, and those who’ve stopped looking for work,  the unemployment rate ""actually went up last month to 13.5 percent.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Said the year before he took office, the state lost 119,000 private-sector jobs, labeling them ""Corzine jobs losses of 2009.""",half-true,mostly-true,"['true', 'mostly-true']",2,False,1
"""We lost more jobs in this great recession than the last four recessions combined.""",true,true,['true'],1,True,1
Says that the federal gas tax has not been raised since 1993.,true,true,['true'],1,True,1
"""[Georgia] Republicans have mismanaged unemployment benefits.""",false,false,['false'],1,True,1
"""If you look at the benefits and wages of recorded federal employees, they far outstrip the market rates of the private sector.""",true,true,['true'],1,True,1
"""Since the fourth quarter of last year until most recently, we've added almost 50,000 jobs in the coal sector. In the month of May alone, almost 7,000 jobs.""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"""Closing our state’s wage gap would make a $9 billion difference to Missouri women.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
Former President Donald Trump “has the worst record of job loss of any president.”,half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Says Wisconsin Assembly Republicans voted to repeal a law that ensures ""that women cannot get paid less than a man for doing the same job.""",mostly-false,mostly-false,['mostly-false'],1,True,1
"""Today, there are more Hoosiers going to work than ever before in the 200-year history of the great state of Indiana.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,1
"Says Gov. Scott Walker has dropped Wisconsin ""to 45th in the nation in job growth prospects while campaigning for president out of state.""",mostly-false,mostly-false,['mostly-false'],1,True,1
"Virginia has made ""no progress on jobs"" since Bob McDonnell took office.",false,false,['false'],1,True,1
"""Our unemployment rate has been higher than 8 percent for more than two-and-a-half years, far above what the Obama Administration promised with the 'stimulus.' """,mostly-false,mostly-false,['mostly-false'],1,True,1
"Missouri is one of ""13 states this year have seen unemployment drop to the lowest levels in the history of their state.""",false,false,['false'],1,True,1
"Under the North American Free Trade Agreement, ""we lost thousands of plants.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Foxconn hasn't hit job targets on its massive Wisconsin factory because ""No. 1, you had a pandemic.""",false,false,"['mostly-false', 'false']",2,True,1
"""Sen. McConnell says it's not his job to bring jobs to Kentucky.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"""In February alone, nearly 1 million jobs held by native-born Americans disappeared.""",false,false,['false'],1,True,1
"""Americans haven’t had a raise in 15 years.""",mostly-true,true,"['true', 'mostly-true']",2,True,1
"""More Americans have lost their jobs under Barack Obama than any president in modern history.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"When ""the governor announced his ‘jobs budget,’ 99 folks from the Department of Taxation were let go the next day.""",true,true,['true'],1,True,1
"Says ""new mandates are already reducing full-time employment.""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"Says that ""we brought CHI Manufacturing, that had business in China, back to"" Texas.",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"Says he ""started"" the Pacur plastics manufacturing company he owns.",half-true,half-true,['half-true'],1,True,1
There were more people on welfare than working in 2013.,false,mostly-false,"['mostly-false', 'false']",2,True,1
"""We have the second highest corporate tax rate among our trading partners.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"""Of all the 62 counties in New York state, all of them, unemployment is going up except for the five counties of New York City.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"""Our bold reforms have Wisconsin’s unemployment rate down to an all-time LOW of 2.9 percent, and the number of people working at an all-time HIGH!""",half-true,half-true,"['mostly-true', 'half-true']",2,True,1
"Says 21,000 Wisconsin residents got jobs in 2011, but ""18,000 of them"" were in other states.",false,false,['false'],1,True,1
"Says that Biden’s ban on new federal leases will kill 120,000 Texas jobs.",half-true,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"""By the time (Mitt Romney) left office, Massachusetts was 47th in the nation in job creation.""",half-true,half-true,"['mostly-true', 'half-true']",2,True,1
"A ""Liability Warning Acknowledgement Form"" allows a worker to sue their company if they get injured from the COVID-19 vaccine.",false,false,['false'],1,True,1
"""We’re. . . keeping and creating jobs in our state. From American Greetings, to Wendy’s, to Diebold, we’ve gone to their doorsteps to keep jobs right here in Ohio.""",true,true,['true'],1,True,1
"""Less than half"" of jobs at the Carrier manufacturing plant in Indiana ""are actually staying.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Says ""Did you know that the #KeystoneXL project is expected to create 20,000 American jobs, including more than 800 in Oregon?""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
“We have reached our goal to clear the backlog of (unemployment) claims.”,half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"The Texas leg of the Keystone pipeline ""has already created 4,800 jobs in just the year it's been up and running.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"Says the 3C Corridor train would have taken  ""an hour and 15 minutes longer"" to carry passengers across Ohio ""than it would have taken on a New York Central train in 1935.""",true,true,"['true', 'mostly-true']",2,True,1
"""The unemployment rate for Wisconsin workers has reached historic lows. It’s never been this low before, ever, ever, ever.""",true,true,['true'],1,True,1
"“We have now created over 3 million jobs since I took office, more jobs than have ever been created in the first five months of any presidency in modern history.”",half-true,true,"['true', 'mostly-true']",2,False,1
"Says 600,000 to 700,000 government workers have been laid off in the last year and a half",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
"""The CBO now says the president's health care law will cut the number of full-time jobs in the United States by 2.3 million by 2021.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"A recent economic uptick appears to ""coincide"" with ""the expectation of a new Republican Congress.""",false,false,"['mostly-false', 'false']",2,True,1
"""Our economy actually shrank during the last three months of 2012.""",true,true,['true'],1,True,1
"Says Foxconn ""is under investigation in mainland China for securities fraud, environmental fraud and labor fraud.""",mostly-false,mostly-false,['mostly-false'],1,True,1
"Says HB2 has hurt North Carolina’s economy by ""one-tenth of 1 percent of our annual GDP.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"Under Scott Walker, Wisconsin is ""still 16,000 manufacturing jobs lower than we were during the recession.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Says Scott Walker's jobs agency gives financial incentives that lead ""Wisconsin companies to look at shipping jobs elsewhere. ... A company got $4.6 million in taxpayer money and actually reduced its jobs by 300 people.""",mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Says Texas Republican leaders ""have proposed laying off thousands of teachers.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: ""Do you know that most all mills in Oregon have retooled over the past 20 years?""",true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,False,1
"“The facility (NextGen Precision Health Institute) construction alone will bring 3,400 jobs and $472 million in revenue to Missouri.”",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"Says that in his first two years, ""Wisconsin has seen its best two-year job growth in a decade.""",false,false,['false'],1,True,1
"Because of Democratic tax hikes, New Jersey ended a decade with fewer private sector jobs for the first time in recorded history.",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
Says under U.S. Sen. Robert Menendez’s watch the nation’s unemployment rate and debt doubled and the federal budget deficit quadrupled.,half-true,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
The Wisconsin unemployment rate was higher than the U.S. rate during only three months when Mary Burke was state commerce secretary.,false,false,['false'],1,True,1
Unemployment in Texas has risen over two percentage points with Rick Perry as governor.,half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""There are actually half a million fewer government employees now than there were when (President Barack) Obama took office.""",true,true,['true'],1,True,1
"""Every day in the United States, we are losing 15 factories.""",true,true,['true'],1,True,1
"""Romney outsourced call center jobs to India.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""In #WI, over 44,000 jobs depend on trade with Mexico and Canada.""",half-true,half-true,"['mostly-true', 'half-true']",2,True,1
Says Gov. Tony Evers “has never had a real job.”,false,false,"['mostly-false', 'false']",2,True,1
"Raising the minimum wage to $10.10 an hour ""will destroy between half a million and one million jobs.""",mostly-true,mostly-false,"['mostly-false', 'false']",2,False,1
"Says his administration has created ""5 million jobs … over the last 30 months in the private sector alone.""",half-true,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"Georgia is one of seven states to lose jobs in 2011 and has lost 8,200 jobs so far.",mostly-true,mostly-true,['mostly-true'],1,True,1
"""David McCormick fired Pennsylvanians and bragged about shipping their jobs to Asia.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"""The CBO just said if we cut this (unemployment benefits) extension, we will kill jobs, because those people who are looking for work won't have any money to spend.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""Oregon’s per capita income is 9 percent below the national average and getting worse. This is a state that’s actually getting poorer.""",half-true,half-true,['half-true'],1,True,1
"The Wisconsin Economic Development Corp. ""cannot account for creating one single job.""",mostly-false,mostly-false,['mostly-false'],1,True,1
"Says when he was governor, Wisconsin cut unemployment to 2.1 percent and the state’s unemployment rate was ""the lowest in the country for 40 consecutive months.""",false,false,['false'],1,True,1
"""We've seen in this last year tremendous things happening, including our unemployment rate come down 2 percentage points.""",false,mostly-true,"['true', 'mostly-true']",2,False,1
"""After the last administration nearly killed the US auto industry, I saved the U.S. auto industry ... We brought you a lot of car plants… (and Japan) “announced five car companies are coming to Michigan.”",false,false,"['mostly-false', 'false']",2,True,1
"""Minnesota is kicking butt relative to Wisconsin on everything from employment and job creation to school test scores, educated work force and a host of other factors and rankings""",half-true,half-true,"['mostly-true', 'half-true']",2,True,1
"""Illegal immigrants mow the grass around the (Texas) Capitol.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""2.1 million jobs have been created in the last six or seven years"" in California",true,true,"['true', 'mostly-true']",2,True,1
"Says Florida didn’t offer special incentives to Deutsche Bank, which announced it will add 300 jobs in Florida.",pants-fire,false,"['mostly-false', 'false']",2,False,1
"""There is absolutely no reason why Wisconsin should be facing a worker shortage to the level we are when there are 123,000 more able-bodied childless adults on BadgerCare since the pandemic.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
"""80 percent of the American people haven’t gotten a pay raise since the crash.""",mostly-true,true,"['true', 'mostly-true']",2,True,1
"""In the last 29 months, our economy has produced about 4.5 million private-sector jobs.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"""The bottom line is clear: Under the policies of this unified Republican government, American workers, families, and business owners are achieving economic growth that is unmatched in recent memory. … More than 1 million new jobs have been created just since we passed tax reform last December.""",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"In manufacturing, ""I brought back 700,000 jobs. (Obama and Biden) brought back nothing.""",false,false,"['mostly-false', 'false']",2,True,1
"We’ve created 732,000 jobs since I've been governor.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
"""Unfortunately, since Mr. Foster's been mayor ... there are less people employed in the city of St. Petersburg than there were prior to his taking office.""",false,false,['false'],1,True,1
"Says the federal stimulus program was ineffective because ""the number of jobs has actually decreased by 18,300 through July 2011.""",half-true,half-true,['half-true'],1,True,1
When Joe Biden “walked into this administration …  20 million people were on unemployment insurance benefits.”,false,false,['false'],1,True,1
"""We’ve lost 70,000 factories since China joined the World Trade Organization.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"If today's economy was rebounding at the rate of the ""Reagan recovery,"" it would have created the equivalent of 25 million new jobs and raised federal revenue by $800 billion a year.",half-true,half-true,['half-true'],1,True,1
"Says Mitch McConnell credits Republicans ""for recent economic improvements"" even though they took control of the Senate only ""days ago.""",mostly-true,mostly-true,['mostly-true'],1,True,1
Says taking millionaires off food stamps and unemployment would save $20 million.,mostly-true,false,"['half-true', 'mostly-false', 'false']",3,False,1
Says women care most about jobs and the economy,true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,False,1
"When Mitt Romney was governor, Massachusetts lost 40,000 manufacturing jobs, a rate twice the national average, and fell to 47th in job creation, fourth from the bottom.",half-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
