statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"""Agriculture has always required a significant workforce from abroad.""",3.019607843137255,0.14002800840280097,51,0.0196078431372549,mostly-false
"""Alexander Hamilton was an immigration hawk.""",6.0,0.0,56,1.0,half-true
"""All non-US citizens, illegal or not, will be provided with free health care services.""",2.0,0.0,50,1.0,pants-fire
"""All the Democrats on the entire stage — every Democratic candidate said they want to give free health care to illegals.""",4.163265306122449,0.37343778907995523,49,1.0,mostly-false
"""Almost 40 percent of all (undocumented) immigrants come by plane and they overstay their visas.""",5.0,0.0,51,1.0,half-true
"""Almost half a million people are still eligible (for DACA), particularly in the Asian-American and Pacific Islander community.""",2.0,0.0,45,1.0,true
"""Already this calendar year, since January 1, we have had more than 20,000 people come across the border, apprehended, unauthorized.""",5.0,0.0,44,1.0,true
"""America has already taken in one-fourth of Mexico's entire population.""",3.0,0.0,55,1.0,pants-fire
"""American families work hard to earn $4,250 a month. Obama is spending $18,972 a month on each illegal immigrant child.""",3.0,0.0,50,1.0,mostly-false
"""American voters remain steadfast in their support for immigration reform with a path to citizenship, with more than 70 percent who want to see reform passed this year.""",5.0,0.0,58,1.0,half-true
"""An overwhelming majority of Americans support passage of the DREAM Act, which would provide a path to citizenship for undocumented youth willing to work for a college degree or serve in our armed forces.""",2.943396226415094,0.2332953179343761,53,0.9433962264150944,half-true
"""Apply Now and Win the Canada Diversity Immigration Visa Lottery (DV-2019) Program | Live and Work in Canada.""",4.0,0.0,46,1.0,pants-fire
"""Apprehension rates at the southern border have plummeted since the 1980s, and apprehensions of Mexicans specifically have reached their lowest point in nearly half a century.""",5.0,0.0,57,1.0,mostly-true
"""As an undocumented immigrant, you do have constitutional rights here in the United States.""",2.0,0.0,50,1.0,mostly-true
"""As of 2014, illegal aliens made up roughly 3.5 percent of our population, and committed over 10 percent of all murders.""",5.313725490196078,0.46862334890320495,51,1.0,mostly-false
"""As of today, we have cut the flow of immigration by over half.""",4.0,0.0,50,1.0,true
"""As you know, we apprehended over 144,000 people in a single month. That is a pace, which if it continues for 12 months, would put us on a pace for nearly 2 million apprehensions on the border.""",5.0,0.0,64,1.0,mostly-false
"""At the request of Democrats, it will be a steel barrier rather than a concrete wall.""",5.0,0.0,50,1.0,false
"""A majority of the men and women on this stage have previously and publicly embraced amnesty. I am the only candidate on this stage who has never supported amnesty.""",5.0,0.0,49,1.0,mostly-true
"""BREAKING: Trump family donates $1 billion to wall fund.""",2.0,0.0,54,1.0,pants-fire
"""BREAKING: Zillow CEO just said on CNBC Trump's deportation plan will help with housing affordability.”",3.0,0.0,43,1.0,false
"""Barack Obama's plan gives a driver's license to any illegal who wants one.""",3.0,0.0,54,1.0,mostly-false
"""Before taking executive action on immigration, President Obama stated 22 times that he does not have the authority to change immigration laws on his own.""",2.7962962962962963,0.40653295392567285,54,1.0,mostly-true
"""Beginning in the early 1990s, we built barriers in 4 sectors at our southern border. Since each was built, those sectors have seen massive drops in apprehensions of people crossing the border illegally,"" including 90 percent to 95 percent decreases in the Tucson, Yuma, San Diego and El Paso sectors. ​",2.0,0.0,50,0.0,mostly-false
"""Bernie Sanders voted with Republicans to protect the Minutemen, a hate group that used military tactics against our community.""",5.14,0.3505098327538656,50,1.0,half-true
"""Between 2010 and 2014, there was no net in-migration from Mexico.""",5.0,0.0,56,1.0,mostly-true
"""Biden changes his mind and now wants to resume building Trump’s wall.""",2.0,0.0,45,1.0,false
"""Bill Clinton passed a law in 1996 that separated children from adults illegally entering America.""",5.0,0.0,55,1.0,false
"""Bill White ...offered sanctuary to illegal immigrants.""",4.961538461538462,0.19418390934515437,52,1.0,false
"""Border Patrol agents were caught on film destroying supplies left to help migrants""",3.25,0.5259237061407775,48,1.0,mostly-true
"""Border agents discover body of 6-year-old girl: 'She was raped By 30 men'.""",3.0,0.0,53,1.0,false
"""Breaking: Czech Republic arms citizens. You can now shoot terrorists on sight.""",2.0,0.0,52,1.0,false
"""Building a wall"" on the U.S.-Mexico border ""will take literally years.""",5.0,0.0,48,1.0,true
"""But for immigrants, we would have a contracting population...""",3.2222222222222223,0.4204374825912608,45,0.2222222222222222,mostly-false
"""By funding the authorization that’s already happened a decade ago (in the Secure Fence Act of 2006), we could start the process of meeting Mr. Trump’s campaign pledge to secure the border.""",3.0,0.0,57,1.0,true
"""By some estimates, as few as 2 percent of the 50,000 (Central American) children who have crossed the border illegally this year have been sent home.""",4.193548387096774,0.9890997675054438,62,1.0,mostly-true
"""California To Register Illegal Aliens To Vote – Automatically.""",3.0,0.0,48,1.0,pants-fire
"""California won’t let law enforcement officers like you and your people transfer prisoners to ICE custody or even to communicate with ICE that you’re about to release them from your custody — people that ICE is looking for.""",5.0,0.0,51,1.0,mostly-false
"""Californians are overwhelmingly against this concept of the illegal sanctuary state.""",4.125,0.3342186823915961,48,1.0,false
"""Canada sets aside 36 percent of their visas for people with skills they think their country needs.  We set aside 6 percent.""",4.14,0.35050983275386566,50,0.14,false
"""Chicago now has City ID Cards which allow illegal immigrants to vote in local, state & federal elections.""",2.0,0.0,47,1.0,false
"""Chinese communist” troops on the ground at U.S. southern border.",2.0,0.0,46,1.0,false
"""Civil war erupts in Sweden as irate Swedes burn nine Muslim refugee centers to the ground""",2.1914893617021276,0.3977271225536437,47,1.0,false
"""Close to 30% of our federal prison population consists of  illegal immigrants.""",5.0,0.0,44,1.0,false
"""Close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.""",5.0,0.0,50,1.0,mostly-true
"""Comprehensive immigration reform, the bill we had back in 2013 ... brought the debt down $158 billion.""",5.0,0.0,40,1.0,half-true
"""Congress only funded half the wall"" between Mexico and the United States.",5.236363636363636,0.4287637855957332,55,1.0,mostly-true
"""Congress quietly repealed the McCarran Warner Act of 1952 forbidding Muslims from holding office.""",3.450980392156863,0.5025425550218042,51,1.0,false
"""Congressman Cicilline, when he was the mayor of Providence, espoused a sanctuary city.""",4.976744186046512,0.15249857033260458,43,1.0,false
"""Crime in Germany is way up.""",5.0,0.0,50,1.0,false
"""Crime is down in Arizona.""",4.617021276595745,0.4913686072930559,47,1.0,true
"""Crime is down in Venezuela by 67% because they're taking their gangs and their criminals and depositing them very nicely into the United States.”",2.0,0.0,60,1.0,false
"""Current immigration policy imposes as much as $300 billion annually in net fiscal costs on U.S. taxpayers.""",5.0,0.0,45,1.0,half-true
"""Currently, it takes up to 25 years to obtain U.S. citizenship legally"" but the Senate bill ""would allow immigrants who came to the United States illegally to obtain citizenship in just 13 years.""",5.0,0.0,49,1.0,half-true
"""David Simpson actually voted for driver's licenses for illegal immigrants.""",4.439024390243903,0.5024331043932555,41,1.0,mostly-false
"""Democrats announce they will abolish ICE if they win 2020 election.""",3.0652173913043477,0.24963741822833793,46,1.0,false
"""Democrats are nowhere to be found on DACA.""",4.0,0.0,56,1.0,false
"""Democrats let him (cop killer Luis Bracamontes) into our country,"" and ""Democrats let him stay.""",3.5,0.8251369970070348,48,0.625,pants-fire
"""Democrats mistakenly tweet 2014 pictures from Obama’s term showing children from the Border in steel cages.""",4.0,0.0,52,0.0,true
"""Democrats oppose any effort to secure our border.""",3.0,0.0,48,1.0,false
"""Did you know US population growth is at its lowest since the Great Depression?""",2.739130434782609,0.4914731871829903,46,1.0,true
"""Disease-ridden"" migrants from parts of Africa with Ebola are being ""dumped in San Antonio.""",3.0,0.0,59,1.0,false
"""Donald Trump says he'd deport 16 million people.""",5.0,0.0,53,1.0,half-true
"""Donald Trump’s been completely consistent"" about his plan for nonviolent undocumented immigrants.",5.0,0.0,47,1.0,false
"""Dubai is the only country with huge amounts of imported workers that's actually passed legislation to give these immigrant workers a better deal in the Middle East.""",4.0,0.0,50,1.0,mostly-false
"""During the first 3 months of FY2022 Customs& Border Protection recorded 518k encounters w illegal immigrants at S border That’s up 137% from same point in FY2021.""",2.0,0.0,46,1.0,mostly-true
"""Each year ICE detains someone, it costs taxpayers over $50,000. For comparison, by the way, that's four times the amount the federal government spends on each child in our public schools.""",2.0,0.0,38,0.0,half-true
"""Ending (Temporary Protected Status) and deporting legal workers would cost the United States ~$164 billion in GDP over a decade.""",2.073170731707317,0.34570535882735637,41,0.04878048780487805,half-true
"""Even in California now, they don’t want to be sanctuary cities anymore. They want out.""",4.9818181818181815,0.1348399724926484,55,1.0,mostly-false
"""Every couple days we have a caravan size group of people apprehended trying to come into the country illegally, or coming to the ports of entry without documentation.""",4.0,0.0,50,1.0,half-true
"""Every month, another 50,000 U.S.-born Hispanics turn 18 and become eligible to vote.""",3.4651162790697674,0.5046845884077512,43,1.0,mostly-true
"""Every poll you see, the overwhelming majority of people want [E-Verify].""",5.0,0.0,44,1.0,true
"""Every president since Eisenhower has taken executive action to address immigration issues.""",2.0,0.0,49,1.0,mostly-true
"""Every single Democrat in the U.S. Senate has signed up for the open borders, and it's a bill, it's called the ‘open borders bill.’""",3.0,0.0,49,1.0,false
"""Every single day in this country, 1,000 people are deported and the vast majority of those people that are deported aren't criminals.""",3.74,0.443087497693452,50,1.0,half-true
"""Every single strawberry that is served to Members of Congress will have passed through the rough hands of an undocumented immigrant.""",6.0,0.0,60,1.0,half-true
"""Every student paying out-of-state tuition actually covers more than the cost of instruction.""",5.0,0.0,46,1.0,true
"""Every time they’ve done those border patrols, they’ve taken out people who have trafficked drugs. That’s the federal government’s role. They’re doing their job.""",3.0,0.0,45,1.0,half-true
"""Every time we go to court,"" against the Trump administration, ""for the most part, we win.""",2.02,0.14142135623730948,50,1.0,mostly-true
"""Evidence surfaces of Vatican funding caravans targeting America with cash.""",2.0,0.0,48,1.0,false
"""Existing law right now requires 700 miles of double-layered border fencing"" on the Mexico border.",5.0,0.0,53,1.0,false
"""FBI crime statistics have found that labeled ‘sanctuary’ cities experience lower rates of all crime types, including homicides.""",5.0,0.0,55,1.0,half-true
"""FEMA is out of money and doesn't have money to transfer to those people affected by the hurricane ... they used the money to assist illegal immigrants.""",2.0638297872340425,0.24709224814516542,47,1.0,false
"""Fact: Over 90,000 kids were detained under Obama. And no one cared.""",5.0,0.0,51,1.0,mostly-false
"""Fall River, Massachusetts was not 'built by immigrants.' """,5.2,0.4036867138796654,55,1.0,false
"""Fences have not worked. The Great Wall of China, the Berlin Wall. That's not good among peoples, especially friends like the United States and Mexico.""",4.0,0.0,52,1.0,half-true
"""Finally, I will continue to fight against Republicans like Martina White, who like Trump, wants to deport all of our hard working immigrant brothers and sisters and white wash America.""",4.05,0.22072142786315224,40,0.0,pants-fire
"""For every single illegal immigrant family in this country, it costs $20,000 — it costs us $20,000; $20,000 in infrastructural costs. They pay about $10,000 in taxes.""",4.0,0.0,52,1.0,mostly-false
"""For the amount of money Hillary Clinton would like to spend on refugees, we could rebuild every inner city in America.""",3.0,0.0,54,1.0,pants-fire
"""For what it would cost the (National) Guard to make just two arrests at the border, we could give a homeless veteran permanent housing for an entire year.""",5.0,0.0,54,1.0,mostly-true
"""Forty percent of people in this country, illegally, are overstaying visas.""",5.0,0.0,50,1.0,mostly-true
"""Forty percent of the Fortune 500 were started either by immigrants or children of immigrants.""",2.0,0.0,43,0.0,half-true
"""Forty percent of the undocumented workers in this country"" entered the U.S. legally and ""overstayed their visa.""",5.0,0.0,47,1.0,mostly-true
"""From the release of a child rapist from the Dominican Republican to that of an Italian drug smuggler, Philadelphians have already been put in direct danger by Mayor Kenney’s policy of blocking local law enforcement from participating with federal immigration authorities.""",4.0,0.0,48,1.0,mostly-false
"""Go back to 2005 until now, we have quadrupled the number of Border Patrol agents.""",2.3448275862068964,0.4794633014853843,58,0.0,false
"""Gov. Romney was very clear, he would veto the DREAM Act.""",5.0,0.0,47,1.0,true
"""Gwinnett Medical Center is operating in the negative,"" in part, because of illegal immigrants.",4.978260869565218,0.14744195615489708,46,0.9782608695652174,half-true
"""Half of all immigrant households receive benefits from our social welfare system.""",5.0,0.0,50,1.0,mostly-true
"""Half of everyone that’s here illegally (in the U.S.) came here legally on a visa and have overstayed their visa.""",4.0,0.0,50,1.0,mostly-true
"""Here are the facts: there is no massive wave of migrants pouring into California. Overall immigrant apprehensions on the border last year were as low as they’ve been in nearly 50 years (and 85 percent of the apprehensions occurred outside of California).""",2.0,0.0,45,1.0,true
"""Higher education is one of America's strongest export sectors. Over 1 million international students studied at American universities, (in the) 2018-19 school year. They contributed over $40 billion to the economy.”",2.0,0.0,51,1.0,true
"""Hillary Clinton is for open borders.""",3.0,0.0,52,1.0,false
"""Hillary on child aliens in 2014: Send them back.""",3.0,0.0,51,0.0,mostly-true
"""Hispanic entrepreneurs, those who have immigrated from Spanish-speaking countries, often start three times as many businesses as white males.""",5.0,0.0,49,1.0,mostly-true
"""How do Jeb Bush and Donald Trump differ on immigration? Spoiler alert: They don't.""",5.0,0.0,52,1.0,mostly-false
"""Hundreds of illegal immigrants subject to detainers were released in the last week since the new sanctuary policy was adopted by the Travis County Sheriff's Office.""",5.0,0.0,54,1.0,false
"""Hundreds of thousands of (illegal immigrants are) going to state and federal penitentiaries.""",5.0,0.0,59,1.0,mostly-false
"""I am the only person in this field who is against amnesty. Every other person in this field wants to allow people who are here illegally to be able to stay here, in one form or another.""",4.0,0.0,58,1.0,false
"""I built that border fence in San Diego...and it reduced the smuggling of people and drugs...by 90 percent.""",5.0,0.0,47,1.0,mostly-true
"""I deployed the Texas National Guard"" to the Texas-Mexico border. ""And the policy worked; apprehensions at the border declined 74 percent.""",5.0476190476190474,0.21554026870452117,42,1.0,mostly-false
"""I don't describe your plan as amnesty in my ad. I don't call it amnesty.""",5.0,0.0,56,0.0,pants-fire
"""I don't think I've ever hired an illegal in my life.""",4.109090909090909,0.31462660248284646,55,1.0,mostly-false
"""I had five of my citizens that were killed last week"" because of border security problems.",6.0,0.0,54,1.0,half-true
"""I have always opposed driver's licenses for illegal aliens.""",5.0,0.0,52,1.0,mostly-true
"""I have sent over $400 million to the border of Mexico in the form of Texas Ranger recon teams.""",4.0212765957446805,0.1458649914978945,47,1.0,mostly-false
"""I have watched ICE liberate towns from the grasp of MS-13.""",5.0,0.0,42,1.0,false
"""I never said that"" Marco Rubio was Mark Zuckerberg’s personal senator.",3.0,0.0,57,1.0,pants-fire
"""I spend a lot of time in Iowa, and believe it or not, in Ottumwa, Iowa, this is the heartland, the newspaper, the regular newspaper for Ottumwa, Iowa, is (a) bilingual newspaper.""",5.0,0.0,47,1.0,false
"""I sponsored and was the co-sponsor of the only legislation that ever passed that had E-Verify provisions in it back in 2010 when I served in the Legislature.""",5.0,0.0,46,1.0,false
"""I voted to defund sanctuary cities.""",5.0,0.0,43,1.0,half-true
"""I voted to fund President Trump’s wall.""",5.0,0.0,49,1.0,mostly-true
"""I'm calling into question the accuracy of the ruling. The district judge in Seattle said there was no indication of terrorism from these seven countries in our country.""",4.8979591836734695,0.3058388709205984,49,1.0,mostly-false
"""ICE has not deported or detained one white illegal immigrant.""",4.0,0.0,52,1.0,false
"""ICE is required to fill 34,000 beds with detainees every single night and that number has only been increasing since 2009.""",2.45,0.5016920522135438,60,0.0,false
"""ICE just endorsed me.""",3.0,0.0,51,1.0,mostly-false
"""ISIS camp a few miles from Texas, Mexican authorities confirm.""",5.042553191489362,0.2040297088885788,47,1.0,false
"""ISIS is running through a border made porous by Barack Obama’s policies.""",5.0,0.0,50,1.0,pants-fire
"""If 20 million illegals vote, you can kiss the Second Amendment goodbye.""",4.2,0.4045199174779453,45,1.0,false
"""If Rick Scott had his way he would encourage racially profiling immigrant communities here in Florida. He also opposed allowing Dreamers to remain in the U.S.""",5.0,0.0,50,1.0,mostly-false
"""If it weren’t for me … (illegal immigration) wouldn’t even be a big subject.""",5.0,0.0,44,1.0,false
"""If we pass immigration reform, it will make wages go up on average $250 for the average household.""",4.0,0.0,52,1.0,mostly-false
"""If you look at the number of illegal immigrants coming into the country, it is net zero. It's been that way now for almost two years.""",6.0,0.0,48,1.0,true
"""If you pass the so-called Dream Act, it will be the single biggest amnesty in the history of the United States, even bigger than the 1986 amnesty.""",6.0,0.0,52,1.0,mostly-false
"""If you read the Arizona (immigration) law, what it says is if you are  stopped for violating the law and they have a suspicion that you're  illegal, they can ask you if you're legal.""",5.0,0.0,46,1.0,half-true
"""If you were a Muslim, you could come in, if you were a Christian, it was impossible.""",3.0,0.0,55,1.0,false
"""If you're a Mexican, you get sent back. ... But if you're from a noncontiguous country like the Central American countries"" then you can stay in the United States.",5.0,0.0,53,0.0,true
"""If you're from Guatemala and you are found illegally in Mexico, you are automatically jailed.""",4.611111111111111,0.6845096486679327,54,1.0,false
"""If you're from Syria and you're a Christian, you cannot come into this country"" as a refugee.",3.0,0.0,47,1.0,false
"""Illegal aliens are costing Georgia taxpayers over a billion dollars every year.""",4.471698113207547,0.5039754872284372,53,0.4716981132075472,half-true
"""Illegal aliens cost the state of Rhode Island $400 million a year.""",4.0,0.0,55,1.0,pants-fire
"""Illegal border crossings are up 173% from 1 year ago and 28% since January when President Biden stopped the wall & deportations and started catch & release.""",5.0,0.0,46,1.0,half-true
"""Illegal crossings at our southern border have been cut by over 40 percent.""",5.0,0.0,55,1.0,false
"""Illegal immigrants currently occupy 8 million jobs.""",5.0,0.0,48,1.0,mostly-true
"""Illegal immigrants mow the grass around the (Texas) Capitol.""",3.977777777777778,0.149071198499986,45,1.0,false
"""Illegal immigration and the crime rate are as low as they’ve been in decades.""",4.877551020408164,0.33120066055341807,49,1.0,mostly-true
"""Illegal immigration costs our country more than $113 billion a year.""",5.0,0.0,55,1.0,mostly-false
"""Illegal immigration costs state taxpayers over $3 billion every year.""",5.098039215686274,0.30032661958503215,51,1.0,false
"""Illinois is now letting illegal aliens become police officers.""",3.953488372093023,0.21308263231644642,43,1.0,mostly-false
"""Immigrants are more fertile.""",4.795918367346939,0.40720550896397767,49,1.0,mostly-true
"""Immigrants are responsible for 96 percent of our small biz growth since 2000.""",4.0,0.0,45,1.0,false
"""Immigrants start businesses at a faster rate; they seem to grow those businesses more successfully.""",2.0,0.0,60,1.0,mostly-true
"""In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.""",4.089285714285714,0.28773635118317575,56,1.0,mostly-true
"""In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves.""",3.0,0.0,48,1.0,pants-fire
"""In 2006, Charlie Crist opposed in-state tuition for illegal immigrants.""",5.0,0.0,53,1.0,true
"""In 2010, the non-partisan Government Accountability Office found that only 6.5 percent of the U.S.-Mexico border was under full control of the Border Patrol.""",2.142857142857143,0.3541688016605733,42,1.0,mostly-true
"""In 2014, Mexico alone received over $24 billion in remittances sent from the U.S., while other South and Central American countries received over 15 percent of their (gross domestic product) in the form of remittances.""",2.0,0.0,50,0.0,half-true
"""In 2017, illegal aliens murdered 1,800 Americans.""",3.2291666666666665,0.4247443953937942,48,1.0,false
"""In 2022, illegal immigrants will have MORE FREEDOMS and easier access to healthcare and ballot boxes than most Americans... Just think about that.""",3.0,0.0,53,1.0,pants-fire
"""In Biden's America, 7 million people illegally crossed the border and are given a free cellphone and airline tickets.""",3.0,0.0,49,1.0,mostly-false
"""In Congress, (Cresent Hardy) voted to defund DACA.""",5.0,0.0,54,1.0,half-true
"""In Congress, (Patrick) Morrisey wrote the health care law giving free health care to illegals.""",3.0,0.0,56,1.0,mostly-false
"""In February alone there were enough illegal immigrants who crossed the border to fill this (Kansas City Chiefs’ Arrowhead) stadium.""",4.104166666666667,0.3087092781885836,48,1.0,mostly-true
"""In Florida alone, more than $3.5 billion a year is spent on health care and criminal justice for illegal immigrants.""",5.0,0.0,45,1.0,false
"""In Florida, 70 percent of the people here illegally came on an airplane. They overstayed a visa.""",4.840909090909091,0.36998942902446824,44,1.0,mostly-true
"""In Florida, illegal immigration costs taxpayers nearly $4 billion (a year). This amounts to $700 for every household in Florida.""",5.956521739130435,0.20618457094236223,46,1.0,false
"""In Mexico, they don't have birth certificates... they don’t have registration cards for voters. They have one national ID.""",5.0,0.0,46,1.0,false
"""In New York, your chances of getting murdered are 1 in 25,000. In Honduras, it’s 1 in 14.""",4.0,0.19802950859533489,52,0.9807692307692307,half-true
"""In Springfield (Ohio), they're eating the dogs, the people that came in, they're eating the cats. They're eating, they're eating the pets of the people that live there.”",2.0,0.0,55,1.0,pants-fire
"""In Washington, McCaskill joined the liberals for giving amnesty to 11 million illegal immigrants.""",4.0,0.0,59,1.0,mostly-false
"""In other states (where illegal immigrants have been allowed to get driver's licenses) their insurance premiums for everybody have gone down.""",5.0,0.0,50,1.0,mostly-true
"""In the Senate, (Mike) DeWine voted with Hillary Clinton to let illegal immigrants receive Social Security. And in Ohio, DeWine allowed illegal immigrants to receive driver's licenses.""",3.8444444444444446,0.7371799939189502,45,1.0,mostly-false
"""In the first full month of my administration following the issuance of my executive orders, illegal immigration on our southern border fell by an unprecedented 40 percent.""",5.0,0.0,50,1.0,mostly-true
"""In the last 15 years, we've witnessed a dramatic expansion in the jailing of immigrants, from about 70,000 people detained annually to about 400,000.""",2.152173913043478,0.36315844747302034,46,1.0,true
"""In the last five years, 28,000 people have been killed along the U.S.-Mexico border.""",6.0,0.0,42,1.0,false
"""In the year 2013, the Obama administration released 104,000 criminal illegal aliens. They released 196 murderers – people with homicide convictions, who are here illegally.""",5.0,0.0,52,1.0,half-true
"""Incredibly, some Tallahassee politicians want to make Florida a sanctuary state.""",6.0,0.0,49,1.0,half-true
"""Intensifying Hurricane Willa headed directly toward 10,000 migrant caravan path.""",3.116279069767442,0.3243530062242882,43,1.0,false
"""Interior deportations under Obama were down 40 percent and at a nine-year low.""",3.0,0.9341987329938275,56,1.0,mostly-true
"""It begins: California appoints first illegal alien to state office.""",4.125,0.33421868239159597,48,0.0,half-true
"""It has been the law since the beginning of the country that the children of American citizens born ... abroad are American citizens by birth.""",5.0,0.0,52,1.0,mostly-true
"""It is more difficult to obtain a Costco membership than it is to get a NYC Municipal ID""",5.0,0.0,46,0.0,pants-fire
"""It is senior citizens, not Hispanics, who are the fastest-growing demographic in this country.""",5.0,0.0,45,1.0,mostly-false
"""It is true that we know that ISIS is present in Ciudad Juarez (Mexico)""",3.838709677419355,0.7508148226677462,62,0.12903225806451613,mostly-false
"""It's important to pay attention to the Russian spy drama, but let's not ignore the fact that the following (10) bills have been introduced"" in the House.",3.0,0.0,53,1.0,mostly-true
"""It’s possible that non-citizen voters were responsible for Obama’s 2008 victory in North Carolina.""",3.0,0.0,44,1.0,pants-fire
"""I’ve always supported protections for our DREAMers.""",5.0,0.0,51,1.0,false
"""Jesus was an undocumented immigrant.""",6.0,0.0,55,1.0,false
"""Joe Biden is giving smartphones away to illegal border crossers.”",3.0,0.0,44,0.0,half-true
"""Joe Biden's wide open southern border"" is to blame for fentanyl deaths in the U.S.",3.0,0.0,49,1.0,false
"""Just last May, the Department of Justice inspector general found that these (‘sanctuary city’) policies also violate federal law.""",5.125,0.3342186823915961,48,1.0,mostly-false
"""Just last year, over 5,000 refugees came to New York state, and 94 percent settled outside of New York City.""",3.1320754716981134,0.6213427101248183,53,1.0,true
"""Just on the issue of immigration alone, it is next to impossible to find a policy difference between (Donald) Trump and Congressman (Joe) Heck.""",5.0,0.0,52,1.0,false
"""Kids in cages"" in border facilities are ""at 700% capacity.""",4.178571428571429,0.3864591173082211,56,1.0,half-true
"""Last month, we saw a 64 percent reduction in illegal immigration on our southern border.""",4.0,0.0,55,0.0,half-true
"""Last year, out of the 500,000 (in) population growth we had in the state of Texas, about 250,000 of the 500,000 came to Texas... from the other 49 states.""",5.0,0.0,51,1.0,half-true
"""Last year, we were in the range of 850,000 and that was the most in five years. … We are letting more people become citizens than has happened in years.""",3.0,0.0,52,1.0,half-true
"""Last year,"" Obama ""administration officials released into our neighborhoods more than 36,000 criminal immigrants who had nearly 88,000 convictions. The crimes included hundreds of convictions for murder, rape and kidnapping and thousands of drug-related crimes.""",5.0,0.0,54,1.0,half-true
"""Law enforcement in the state of Arizona supports"" the state's new immigration law.",6.0,0.0,45,1.0,half-true
"""Less than 2 percent of illegals are picking crops, but 41 percent are on welfare.""",4.018867924528302,0.13736056394868904,53,1.0,mostly-false
"""Let’s talk about the facts and where we are today. There are still nearly 2,600 children who are separated from their parents"" due to the Trump administration’s zero-tolerance policy.",2.0,0.0,48,1.0,true
"""Liberals in County Hall want our community to be a sanctuary county""",4.60377358490566,0.49379311463208464,53,0.6037735849056604,pants-fire
"""Local authorities in 43 states refused to honor more than 16,000 detainer requests from ICE from October 2013 to December 2015. Only in Alaska, Delaware, Hawaii, Maine, Montana, Vermont and Wyoming did local officials honor all requests, and detainers are relatively rare in those states.""",2.0,0.0,48,1.0,mostly-true
"""Look, we are at war with these people and they don't wear uniforms. … This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now.""",4.0,0.0,53,0.0,pants-fire
