statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"Says he ""fought Obama twice and won to stop illegal immigrants from voting.""",false,false,"['mostly-false', 'false']",2,True,1
"I received ""more votes from young people — black, white, Latino, Asian American and Native American — than Donald Trump and Hillary Clinton combined.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
An election worker in Georgia threw away a ballot.,false,false,"['mostly-false', 'false']",2,True,1
Ted Cruz is in negotiations to be Donald Trump’s running mate.,false,false,"['mostly-false', 'false']",2,True,1
"Sen. Kay Bailey Hutchison's  ""concession speech came with less than 20 percent of the precincts  having been counted.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"McCain ""hired some of the biggest lobbyists in Washington to run his campaign.""",true,true,['true'],1,True,1
"""21% of 140,000 ballots were found to be in error in GA.”",mostly-false,false,"['mostly-false', 'false']",2,True,1
"Says Sen. Mitch McConnell's delay in seating Alabama Sen.-elect Doug Jones ""is a flagrant violation of Senate policy, which requires Jones assume office the instant one of them wins the election.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
“Voter fraud investigations are being banned by Michigan lawmakers!”,false,false,"['mostly-false', 'false']",2,True,1
"Judge Jeff Davis ""spent years defending a convicted cop killer"" and ""tried to get him off the hook.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""The president came in and campaigned against me 12 times.""",mostly-false,mostly-false,['mostly-false'],1,True,1
"The 2020 election could not have been fair because “Los Angeles County agreed, during litigation, that there were 1.2 million ineligible voters after the election.”",false,false,"['mostly-false', 'false']",2,True,1
Says Joe Biden said “dozens of police were killed” during the Jan. 6 attack on the U.S. Capitol but “exactly zero people” died that day.,pants-fire,false,"['mostly-false', 'false']",2,False,1
"""Barack Obama said he would debate 'anywhere, anytime' but has rejected joint town hall meetings.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,1
"The audit of the 2020 presidential election in Maricopa County, Ariz., “cost the taxpayers $6 million.”",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""In Cuyahoga County ... 56 percent of weekend voters in 2008 were African American while adult African Americans comprise 28 percent of the county population.""",true,true,['true'],1,True,1
"""I won the South Carolina primary in 2004, and I was way behind in the polls at this stage in 2004.""",half-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
The order of candidate names on North Carolina’s ballot shows a “clear attempt at voter manipulation.”,false,false,"['mostly-false', 'false']",2,True,1
"""Nearly 200,000 Florida voters may not be citizens.""",false,false,"['mostly-false', 'false']",2,True,1
"He's been endorsed by ""every major newspaper here in the state of Texas.""",true,true,"['true', 'mostly-true']",2,True,1
"""Let me say that I don't think (Bernie Sanders has) had a single negative ad ever run against him.""",false,false,"['mostly-false', 'false']",2,True,1
"Vans filled with 50,000 ballots show up in Philadelphia during live MSNBC report.",false,false,['false'],1,True,1
"The U.S. House Select Committee that investigated the Jan. 6, 2021, attack on the U.S. Capitol “deleted and destroyed all of the information that they collected over two years.”",false,false,"['mostly-false', 'false']",2,True,1
“Dave McCormick is fully against abortion.”,mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,1
An obscure filing with the Federal Election Commission shows Biden has formally announced his bid for another term.,false,false,['false'],1,True,1
"“The recent statement by Chris Krebs on the security of the 2020 Election was highly inaccurate, in that there were massive improprieties and fraud.""",pants-fire,false,"['false', 'pants-fire']",2,True,1
"""#Broward elections department has a history of violating the law.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
Dominion Voting Systems employee Eric Coomer told an Antifa meeting he “made sure” Donald Trump wouldn’t win.,false,false,['false'],1,True,1
"Says gubernatorial candidate Clay Pell ""hasn't spent a dime on advertising.""",pants-fire,false,"['mostly-false', 'false']",2,False,1
"""A record number of Hispanics were elected to the U.S House of Representatives...""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Goldman Sachs was Barack Obama's ""No. 1 private contributor.""",true,true,['true'],1,True,1
"Says that several times in the last 15 years, Austin City Council candidates have won seats after trailing by more than 4,000 votes in the election prompting the runoff.",half-true,half-true,['half-true'],1,True,1
"""Today roughly half of born-again Christians aren’t voting. They’re staying home.""",mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"Last year, Democrats won nearly 50% of the vote, yet they hold only 38% of the seats in the state House and 30% of the seats in the state Senate.",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
Says President Joe Biden said that Democrats should not vote in the New Hampshire primary.,pants-fire,false,['false'],1,False,1
"Says Greg Abbott ""converted over $1 million in federal grant money intended for use to prosecute online sexual predators and other cyber crimes and instead used it to harass and prosecute senior citizens who were assisting other senior citizens in applying for mail-in ballots.""",false,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"""There's no negative advertising in my campaign at all.""",pants-fire,pants-fire,['pants-fire'],1,True,1
"Because the Federal Reserve recently cut interest rates to near 0%, “the Fed will be of little consequence now. They’ve already used what leverage they have.”",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
“Bloomberg spent $500 million on ads. The U.S. population is 327 million. He could have given each American $1 million and still have money left over.”,pants-fire,false,"['false', 'pants-fire']",2,True,1
"""Nothing in the Constitution explicitly guarantees our right to vote.""",true,true,['true'],1,True,1
"Says the U.S. election system is ""rigged.""",pants-fire,pants-fire,"['mostly-false', 'false', 'pants-fire']",3,True,1
"Says Donald Trump's claim that ""there was insufficient evidence and therefore, in our country, a person is innocent"" directly contradicts Special Counsel Robert Mueller’s statement.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
Opposition to having a fully elected Chicago Board of Education is in the “super minority.”,true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
“This is the third time we’ve won but this is the biggest win” in Iowa caucus.,false,false,"['mostly-false', 'false']",2,True,1
"A “ballot mule” was caught on camera Nov. 2 in Lincoln, Nebraska.",pants-fire,pants-fire,"['false', 'pants-fire']",2,True,1
"After the inauguration, Meta forced users to follow President Donald Trump and Vice President JD Vance on Facebook, Instagram and Threads.",false,false,['false'],1,True,1
"""I did very well with young people in Ohio, Massachusetts, California.""",half-true,half-true,['half-true'],1,True,1
Adam Laxalt took “campaign cash” from drug companies “and used his office to block local attempts at holding one of the worst offenders accountable.”,mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""700 jobs (were) lost because Allen Boyd"" voted for the health care bill.",mostly-false,false,"['mostly-false', 'false']",2,True,1
"“In Nevada, the GOP is succeeding in throwing out the votes of thousands of young people.”",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
There are “22 million illegal aliens living in America and ... voting illegally.”,false,false,['false'],1,True,1
"Joe Biden “is letting millions of people from jails, from prisons, from insane asylums, from mental institutions, drug dealers pour in.”",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"“So California is requiring signature verification for Gavin Newsom’s recall, but didn’t require it for the mail in ballots.”",pants-fire,false,['false'],1,False,1
Says Biden “didn’t win in Arizona. He lost in Arizona based on the forensic audit.”,pants-fire,false,['false'],1,False,1
“We are now the only country in the world that uses mail-in voting.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"“At least 450,000 ballots in the key states ... miraculously only have a mark for Joe Biden on them, and no other candidate.""",false,false,"['false', 'pants-fire']",2,True,1
"Says voter roll purge would mean ""more than 200,000 registered Wisconsin voters will be prohibited from voting.""",pants-fire,false,"['mostly-false', 'false']",2,False,1
Valid IDs are not required for voting.,mostly-false,false,"['mostly-true', 'mostly-false', 'false']",3,True,1
"“Every single county in America, every single county, Kamala Harris did worse than Joe Biden did.”",false,false,"['mostly-false', 'false']",2,True,1
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",mostly-true,true,"['true', 'mostly-true', 'half-true']",3,True,1
"Four Florida counties had “zero results” Oct. 26, and “something underhanded might be happening.”",false,false,['false'],1,True,1
Dwayne “The Rock” Johnson was booed in Las Vegas because he’s a Joe Biden supporter.,false,false,['false'],1,True,1
"""The 2008 election was the first election in which voters of color comprised over 25 percent of the electorate, and that number is going up.""",true,true,"['true', 'mostly-true']",2,True,1
Says U.S. Sen. Tammy Baldwin “has done absolutely nothing” about the fentanyl crisis.,false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
Vice President Kamala Harris “is a communist. … She is really a Marxist.”,pants-fire,false,"['false', 'pants-fire']",2,True,1
"""Gov. Rick Scott signed into law a bill that gives Florida's public officials an easy way to avoid disclosing their personal finances.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"A North Carolina study proves that ""probably over a million people voted twice in (the 2012) election.""",false,false,"['mostly-false', 'false']",2,True,1
A Dominion representative in Gwinnett County improperly downloaded election data to “manipulate the data.”,pants-fire,false,"['mostly-false', 'false']",2,False,1
"""President Obama took more money from Wall Street in the 2008 campaign than anybody ever had.""",mostly-true,true,"['true', 'mostly-true', 'half-true']",3,True,1
Says he didn't tell viewers that the Obama campaign hid news about the motives behind the attack in Benghazi because Obama was running for re-election.,mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
Says the NAACP's Ohio chapter has endorsed Issue 2.,mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
“Breaking: Judiciary Democrats just voted to support non-citizens voting in our elections.”,false,false,"['mostly-false', 'false']",2,True,1
Kamala Harris has adopted the Nazi-rooted phrase “Strength Through Joy” as her campaign slogan.,false,false,['false'],1,True,1
"New and proposed state laws on voting mean “if you are going to be standing in that line for all those hours, you can’t have any water or any food.”",mostly-false,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"""When we go to vote, they ask for driver's license and verify that you are a voter and a citizen in the state of Texas.""",half-true,half-true,['half-true'],1,True,1
"“60% of Alaska voters voted for a Republican, but thanks to a convoluted process and ballot exhaustion — which disenfranchises voters — a Democrat ‘won.’""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"""It is senior citizens, not Hispanics, who are the fastest-growing demographic in this country.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
“Wisconsin is almost equally divided on partisan lines” and therefore new Legislative maps could be drawn to “represent that 50-50 split.”,mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Alabama state police arrest 3 poll workers in Birmingham.""",pants-fire,pants-fire,['pants-fire'],1,True,1
"Ohio ""thought that our (voting) machines were so awful we got rid of them, but South Carolina bought them. This is true. South Carolina bought all the machines we got rid of because they were not effective.""",false,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Says Donald Trump's presidential victory was ""an electoral landslide.""",false,false,['false'],1,True,1
President-elect Donald Trump “has been to Epstein’s island”,false,false,"['mostly-false', 'false']",2,True,1
Says U.S. House opponent Michael Williams does not live in and has never voted in the congressional district he’s seeking to represent.,false,false,['false'],1,True,1
"Data shows some voters cast multiple votes, meaning ""at least 164,568 illegal votes have been cast” in Michigan.",false,false,"['mostly-false', 'false']",2,True,1
"""The entire Database of Maricopa County in Arizona has been DELETED!""",false,false,['false'],1,True,1
"Kamala Harris “returned” a $5,000 donation Donald Trump made to her campaign in 2011.",false,false,['false'],1,True,1
"""One year ago, (Republicans) would not fill seats vacated for people who went to the administration because of the cost of those elections. Now, they’re talking about changing the rules to add additional elections that will cost millions of dollars of taxpayer expense.""",mostly-true,mostly-true,['mostly-true'],1,True,1
Democrats “used COVID to cheat” in the 2020 election.,pants-fire,false,"['false', 'pants-fire']",2,True,1
"""I'm not taking any corporate PAC money.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"Says Sherrod Brown in 1978 ""voted for stricter removal standards (for voter registration) and then enforced them as Secretary of State.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"In Iowa, ""they have allowed a little over 300 people to re-vote.""",pants-fire,pants-fire,['pants-fire'],1,True,1
Polls show Bernie Sanders would do better than Hillary Clinton in a head-to-head battle against Donald Trump.,mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"Kamala Harris ""proclaimed she would not accept the outcome of the election and has a team of lawyers ready to overturn them""",false,false,['false'],1,True,1
“Breaking: Trump names Boebert secretary of education”,false,false,['false'],1,True,1
"If an election worker writes anything on your ballot before you put it in the voting machine, “your ballot could be disqualified.”",false,false,['false'],1,True,1
"""In Springfield (Ohio), they're eating the dogs, the people that came in, they're eating the cats. They're eating, they're eating the pets of the people that live there.”",pants-fire,false,"['false', 'pants-fire']",2,True,1
"""Arizona officials caught changing ballots, have been arrested.”",false,false,"['mostly-false', 'false']",2,True,1
“The legislature has long maintained that the law never allowed these illegal drop boxes.”,mostly-false,false,"['mostly-false', 'false']",2,True,1
Pacific Gas & Electric Co. deliberately shut off power “on Republican voters” in California on Election Day.,false,false,['false'],1,True,1
"Says Marsha Blackburn ""voted against the Reauthorization of the Violence Against Women Act, which attempts to protect women from domestic violence, stalking, and date rape.""",mostly-true,true,"['true', 'mostly-true']",2,True,1
"""The fundraising numbers are in, and our grassroots support is unmatched!""",false,false,"['mostly-false', 'false']",2,True,1
"“If you make less than $100,000, Trump is about to raise your taxes. Currently, you’re taxed at 10% and then 12%. He would raise that to a flat rate of 15%.”",false,false,"['mostly-false', 'false']",2,True,1
"Detroit’s Oct.15, 2024, absentee ballot return rate proves election fraud.",false,false,"['mostly-false', 'false']",2,True,1
“Joe Biden confirmed his plan to abolish the entire U.S. oil industry.”,false,false,"['mostly-false', 'false']",2,True,1
“CNN is now saying that Trump will win!”,false,false,['false'],1,True,1
"As part of his “charitable donations,” in 1990 Donald Trump “chartered a private plane to get Nelson Mandela to America when the U.S. government wouldn't help.""",false,false,"['mostly-false', 'false']",2,True,1
“Kari Lake is threatening Social Security and Medicare.”,half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Says Marco Rubio said that ""felons should not have their voting rights restored"" but that ""convicted felons should be allowed to own guns after they have done their time.""",false,false,"['true', 'mostly-true', 'mostly-false', 'false']",4,True,1
"""Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"""Governor Tony Evers gave counties the green light to defund Wisconsin's police departments.""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"""If you survey, most (North Carolina) Democrats also agree with our (election) laws and voter ID.""",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"Social media posts claim the U.S. Postal Service “says you should give mail in ballots at least 14 days roundtrip. So, if you plan to vote by mail, election day isn’t November 3. It’s October 20th.”",half-true,half-true,"['half-true', 'mostly-false']",2,True,1
"Vice President Kamala Harris responded, “Next question please,” when asked about the economy during an Aug. 29 CNN interview.",pants-fire,false,"['true', 'false']",2,False,1
Kamala Harris voted in favor of passing a law in 2022 to tax tips.,false,false,"['mostly-false', 'false']",2,True,1
“Republicans want to raise the voting to age 28.”,false,false,"['mostly-false', 'false']",2,True,1
"Says Kate Cloonen ""needs that extra $68,000"" lawmaker salary on top of the ""$8.5 million in state contracts for her construction company.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Seven Milwaukee wards report more 2020 presidential votes than registered voters.”",pants-fire,false,['false'],1,False,1
"Says history suggests sports will ""quickly subsume a lot of the attention span of the country"" in the presidential primary.",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"In Fordyce, Arkansas, voting machines changed votes from Republican to Democrat.",pants-fire,pants-fire,"['false', 'pants-fire']",2,True,1
"""My husband didn't wrap up the nomination until June.""",mostly-false,mostly-false,"['mostly-false', 'false']",2,True,1
"The effort to recall California Gov. Gavin Newsom is ""a coup.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"""You've got a medical report on me that meets the same standard as Mitt Romney and Barack Obama.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,1
"“In Montana, we cherish our public lands. But Tim Sheehy called to transfer them off, so the ultra-rich can buy them up.”",false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Historically, our spring elections (including for state Supreme Court) have a smaller turnout associated with them.""",true,true,"['true', 'mostly-true']",2,True,1
"Says U.S. Rep. Jamie Raskin said, “Let folks cast their votes for Trump if that’s their choice. But mark my words, we won’t be certifying the election. He might win, but we’ll ensure he doesn’t step foot in the Oval Office.”",false,false,['false'],1,True,1
"Says Wisconsin Gov. Scott Walker ""is denying Democrats the right to vote.""",pants-fire,pants-fire,['pants-fire'],1,True,1
"""When we say ‘one vote matters,’ it’s not just a saying – it has proven true 141 times in #Ohio over the last five years.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
No one showed up for this Joe Biden and Kamala Harris joint campaign event in Arizona.,mostly-false,mostly-false,['mostly-false'],1,True,1
"""Every one of the 67 supervisors of elections"" in Florida refused to carry out the effort to remove noncitizens from the voter rolls.",false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""The higher the education level, the more likely they are to vote Democratic.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"Says that in Texas, Republican nominees ""get 40 percent of the Latino vote on average.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,1
“1776 flag flying over White House!” in January 2021. “Revolution Signal.”,false,false,['false'],1,True,1
“No other country” is having a “second wave” of COVID-19 “because they are not trying to unseat a President in November.”,false,false,"['mostly-false', 'false']",2,True,1
"""In order to be a poll worker on the conservative side, you have to register through the Republican Party of Wisconsin.""",mostly-true,false,"['mostly-false', 'false']",2,False,1
Jacky Rosen “said ending taxes on tips would ‘hurt working Nevada families.’”,false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"In rural Virginia, ""Sen. Warner ran 8-10 points ahead of a traditional Democrat -- ahead of Senator Kaine, ahead of Governor McAuliffe.""",false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
Vice President Kamala Harris “was born in Canada.”,pants-fire,pants-fire,"['false', 'pants-fire']",2,True,1
"There was ""serious voter fraud"" in California.",pants-fire,false,"['mostly-false', 'false']",2,False,1
"“Schaumburg, Illinois not recording votes, just putting votes ‘in a box.’”",false,false,['false'],1,True,1
"""Studies have shown that voter fraud is non-existent in Texas.""",false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"California Gov. Gavin Newsom “just let 76,000 inmates out of jail.""",false,false,"['mostly-false', 'false']",2,True,1
Republican Senate candidate Dave McCormick “wants to outlaw abortions.”,mostly-false,false,"['mostly-false', 'false']",2,True,1
"Wisconsin’s Government Accountability Board ""wanted to consider Mickey Mouse and Adolf Hitler as valid signatures on recall petitions.""",false,false,['false'],1,True,1
"""With those first principles, it allowed a fellow like me to get in his truck and go from one end of the state to the other; started 20 points down and wound up 20 points ahead on election night.""",true,true,"['true', 'mostly-true']",2,True,1
Says opponent Eric Hovde “opposes efforts to negotiate with the big pharmaceutical companies to lower the price of prescription drugs.”,mostly-false,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
Kash Patel posted on X that “the FBI is gay.”,false,false,['false'],1,True,1
"Scott Walker ""had a 2.3 GPA when he was asked to leave Marquette University for cheating.""",false,false,['false'],1,True,1
"Says a poll shows that ""without a name attached, Democrats are just one point behind"" Gov. John Kasich.",true,true,['true'],1,True,1
A livestream failing in Nevada is “one of the ways blue states steal elections.”,false,false,"['mostly-false', 'false']",2,True,1
Says the American Civil Liberties Union opposes H.R. 1 on grounds that “it threatens our freedom of speech.”,half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"""Law firm @POTUS used to show he has no ties to Russia was named Russia Law Firm of the Year for their extensive ties to Russia. Unreal.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"Democrats give ""Newports to the homeless to get them to the polls.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,1
"“By federal law, if you sign someone up for Medicaid, you also give them the right to vote. … This is political patronage at the expense of Medicaid.”",false,false,['false'],1,True,1
"""More than 32,000 Americans lose their lives to gun violence each year.""",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,1
"The NRA is ""one of the biggest lobbyists here in the capital. They spend a ton of money during elections. …  they spent more than a million dollars here in Wisconsin on the 2018 elections. Most of that was for Walker, or more specifically against Evers.""",half-true,half-true,"['mostly-true', 'half-true']",2,True,1
"Says no elections protest was filed, McCready conceded and ""every"" county board certified its results from the Mark Harris, Dan McCready race.",mostly-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"A Texas law requires every high school to have a voter registrar ""and part of their responsibility is to make sure that when children become 18 and become eligible to vote, that they vote.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"If a ballot has a small dot in the box for Vice President Kamala Harris, “any other box filled in, will be void.”",false,false,"['mostly-false', 'false']",2,True,1
"""Putin Interference Could Give Courts Legal Right to Make Hillary President.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"Group “identifies 12,547 illegal votes” in Georgia's 2020 election results, “exceeds margin of victory in the state.”",false,false,"['mostly-false', 'false']",2,True,1
"A Republican bill that would change John Doe criminal investigations is ""creating exceptions in the law for politicians.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,1
"An email from Hillary Clinton to Donna Brazile Oct.17th, 2016 stated: ""If that f-----’ bastard wins, we’re all going to hang from nooses! You better fix this s---!""",pants-fire,pants-fire,['pants-fire'],1,True,1
“Dead people also voted.”,pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"Says ""Obama’s deadliest cover-up (in an explosion that killed 29 miners) has been uncovered"" by internal government documents.",pants-fire,false,"['false', 'pants-fire']",2,True,1
"""This issue of busing voters in to New Hampshire is widely known by anyone who’s worked in New Hampshire politics. It’s very real, it’s very serious.""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True,1
"""Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.""",false,false,"['mostly-false', 'false']",2,True,1
"""When the Constitution was written, (only) 20 to 25 percent of the people in the country could vote.""",mostly-true,mostly-true,['mostly-true'],1,True,1
"When elected Georgia governor in 2018, “Brian Kemp was over $7 million in debt.” Kemp “cut a deal” to select Dominion Voting Systems as Georgia’s voting machine vendor and “has never been in debt since.”",false,false,"['mostly-false', 'false']",2,True,1
"Because of voter fraud, Republican candidates ""need to do a point or two better"" to win statewide elections in Wisconsin.",false,false,['false'],1,True,1
"""Wisconsin uses voting machines that are outlawed, they are illegal.""",pants-fire,pants-fire,"['false', 'pants-fire']",2,True,1
"In 1928 ""school boards sent home letters with children saying that if Al Smith is elected president, you will not be allowed to have or read a Bible.""",half-true,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,1
Vice Presidential nominee Tim Walz “says that if Democrats win they’ll make (U.S. Rep. Alexandria Ocasio-Cortez) speaker of the house.”,false,false,['false'],1,True,1
Michigan election bills are “designed to make it easier for people to vote.”,mostly-false,false,"['mostly-true', 'mostly-false', 'false']",3,True,1
"""I would be the first Republican senator elected in New Jersey in 41 years.""",true,true,"['true', 'mostly-true']",2,True,1
"""Across the state the rejection rate for ballots went way down” in the Nov. 3 election.",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"A CNN headline says “75,000 votes were write-ins for ‘Hawk Tuah’ and ‘Talk Tuah.’”",pants-fire,pants-fire,['pants-fire'],1,True,1
"“Arizona trooper found 50,000 ballots in dumpster all for President Trump!!”",false,false,['false'],1,True,1
"Proposition 2 on November’s Texas ballot ""does not cost state taxpayers any money.""",half-true,half-true,"['half-true', 'mostly-false', 'false']",3,True,1
Ruben Gallego wants to “cut your Social Security.”,false,false,"['mostly-false', 'false']",2,True,1
