statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"""About 80 percent of (the manufacturing and agriculture) tax credit goes to claimants who are making $1 million or more.""",5.0,0.0,58,1.0,true
"""About two-thirds of all consumption is services. . . It was just the opposite"" when the sales tax was enacted in the '30s.",4.980769230769231,0.13867504905630718,52,1.0,mostly-true
"""According to the Tax Foundation, the top 10 percent of earners already pay almost 80 percent of all taxes.""",2.0,0.0,47,0.0,mostly-false
"""According to the nonpartisan Congressional Budget Office, the IRS would need to hire over 16,000 people ... to audit the American people and impose the new taxes and mandates"" of the health care bill.",5.0,0.0,45,1.0,mostly-false
"""After how hard you work and how much you pay in taxes, New York City ends up getting the money. I'm Chris Jacobs. I think it's time we have someone in Albany that's making sure our region gets our fair share""",5.0,0.0,46,1.0,false
"""After the 2001 and 2003 Bush tax rate cuts ... there was more money coming into the treasury.""",5.0,0.0,47,1.0,mostly-false
"""Alabama is operating government on the lowest amount of tax revenue of any state in the nation.""",5.0,0.0,48,1.0,mostly-true
"""Almost half of every dollar that we spend on gas, it goes to New York State.""",5.0,0.0,52,1.0,false
"""America has more people employed as tax preparers (1.2 million) than as police and firefighters.""",4.1395348837209305,0.6754679277161872,43,1.0,false
"""America is one of the highest-taxed nations in the world.""",5.0,0.0,56,1.0,mostly-false
"""America's wealthiest 25 percent pay 86 percent of total income taxes. Wealthiest 5 percent pay 60 percent of total income taxes.""",4.976744186046512,0.15249857033260455,43,1.0,true
"""Americans now spend 100 days out of the year working for government before we even start working for ourselves.""",5.150943396226415,0.3614195524432012,53,1.0,mostly-true
"""Americans received the biggest tax cut in history last year.""",5.0,0.0,52,1.0,false
"""Americans will pay more in taxes in 2011 than they will spend on groceries, clothing and shelter combined.""",5.696428571428571,0.6301411921767391,56,0.7857142857142857,half-true
"""Americans will spend more on taxes in 2014 than they will on food, clothing and housing combined.""",5.0,0.0,47,1.0,half-true
"""Americans will spend more on taxes in 2015 than on food, clothing and housing combined.""",5.788461538461538,0.412383719156125,52,0.7884615384615384,half-true
"""America’s tax code hasn’t been updated in 30 years.""",5.0,0.0,44,1.0,mostly-false
"""An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.""",5.0,0.0,42,1.0,true
"""And delivered more tax relief than the other Republicans combined.""",5.0,0.0,43,1.0,mostly-true
"""Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues.""",5.0,0.0,48,1.0,false
"""Apple has just announced it plans to invest a total of $350 billion in America, and hire another 20,000 workers.""",2.0,0.0,55,0.0,half-true
"""As Governor, Wolf has already proposed more than $8B in tax increases.""",4.5,0.50469493868284,54,0.5,half-true
"""As a U.S. senator with salary and perks, ‪#‎Bernie‬ is in the top 1 percent, but still paid only 13 percent in taxes last year.""",5.5625,0.5013280235873938,48,1.0,mostly-false
"""As chairman of the City Colleges, I cut millions in waste and we cut property taxes.""",4.162790697674419,0.37354368381881414,43,1.0,half-true
"""As governor of Arkansas, I cut taxes and fees almost 100 times, saving the taxpayers almost $380-million. I left a surplus of nearly $850-million.""",5.0,0.0,46,1.0,half-true
"""As governor, Kasich delivered the largest tax cut in the nation.""",5.0,0.0,50,1.0,mostly-false
"""As governor, Mike Huckabee supported higher income taxes, sales taxes, gas taxes, grocery taxes, tobacco taxes, beer taxes, Internet taxes, nursing home bed taxes.""",6.0,0.0,49,1.0,half-true
"""As mayor, [Allan Fung] raised taxes three times.""",5.0,0.0,57,1.0,mostly-true
"""As mayor, every year I was in office I did reduce taxes.""",5.0,0.0,53,1.0,half-true
"""As soon as Chris Christie was governor, he gave tax cuts to millionaires.""",5.0,0.0,58,1.0,half-true
"""A middle-class family donates $1 to charity, they get 15 cents off their income tax. Bill Gates donates $1 to charity, he takes 35 cents off his income tax.""",5.3,0.46409548089225716,40,1.0,true
"""Barack Obama and Hillary Clinton have left us with $19 trillion in debt.""",6.0,0.0,52,1.0,mostly-false
"""Barbara Buono by the numbers: As a Trenton politician, she voted to raise taxes 154 times. Under her, property taxes up 70 percent. Backed a 16 percent sales tax increase. Utilities, nursing homes, cell phones, parking lots, lottery wins, gyms – She taxed them all. Architect of Corzine’s budget, she drove New Jersey $2 billion into debt. Barbara Buono by the numbers: taking New Jersey backwards.""",4.0,0.0,59,1.0,mostly-true
"""Because of #TaxReform, 4 million American workers have received raises and bonuses, and 90% of Americans are seeing bigger paychecks this month.""",5.404255319148936,0.4960528753410618,47,1.0,mostly-true
"""Ben Franklin once quipped that only two things in life were certain: death and taxes. I think even he didn't envision that the tax man would visit on the day of your death.""",2.0,0.0,41,0.0,false
"""Between the first and second quarters of 2018 — after the tax cuts were enacted — real wages fell by 1.8 percent.""",3.9152542372881354,0.3367253865884115,59,0.01694915254237288,mostly-false
"""Biden is adding more IRS agents to investigate your taxes than we have detectives investigating every crime in the country.”",3.0,0.0,42,1.0,false
"""Biden's plan is a 14% tax hike on middle class families.""",4.0,0.0,46,1.0,false
"""Big soda has a lot of money. They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that we’re trying to cure.""",2.0,0.0,44,1.0,true
"""Bill Howell has been the consistent force behind every major tax increase in Virginia in the last decade.""",5.0,0.0,45,1.0,mostly-true
"""Bill McCollum said tax cuts don't work.""",5.0,0.0,52,1.0,mostly-false
"""Bill McCollum voted for higher taxes and fees 42 times while he was in Congress.""",6.0,0.0,51,1.0,mostly-false
"""Bill Nelson actually voted in favor of higher taxes 272 times.""",5.0,0.0,31,1.0,false
"""Bill Nelson voted for higher taxes 150 times.""",4.854166666666667,0.46078486849663486,48,1.0,false
"""Bob Menendez actually voted in favor of higher taxes more than 70 times!""",6.0,0.0,46,1.0,mostly-false
"""Both the state and federal governments make more per gallon in gas taxes than the oil companies make themselves for doing all the work.""",6.0,0.0,48,1.0,half-true
"""Buono voted 154 times to raise our taxes -- like the sales tax, the income tax, health care taxes, even small business taxes.""",6.0,0.0,46,1.0,true
"""By the end of this budget I'm in right now, taxes will have been cut $4.7 billion in my state.""",5.0,0.0,47,1.0,true
"""California's Attorney General, Xavier Becerra is putting together plans to raise property tax revenue by eliminating the only thing keeping some people's property tax from sky rocketing, Prop 13.""",4.36,0.4848732213850611,50,1.0,false
"""Check out the record of #jobs created by #TaxCuts 7.8 million new jobs after Bush’s 2003 tax cuts 12 million new jobs after Kennedy's 1964 tax cuts 14.8 MILLION new jobs after Ronald Reagan’s tax cuts in 1981.""",5.0,0.0,49,1.0,mostly-false
"""Chrysler is leaving Mexico and moving back to Michigan.""",4.0,0.0,44,0.0,half-true
"""Clayton County offers the lowest operating millage rate in Metro Atlanta.""",4.0,0.0,45,1.0,false
"""Close to half of the voters in America, the only tax they pay is the payroll tax.""",5.0,0.0,49,1.0,half-true
"""Colorado raked in $60 million in marijuana taxes and licensing fees in the past year.""",2.0,0.0,56,1.0,true
"""Come February (2018), Americans will see their paychecks grow at the tune of saving $1,000 or more a year.""",6.0,0.0,46,1.0,half-true
"""Congressman (Ron) DeSantis sponsored legislation to increase sales taxes by 23 percent, hurting families, destroying jobs, devastating tourism""",4.056603773584905,0.2332953179343761,53,1.0,mostly-false
"""Congressman Bill Young voted to cut taxes for millionaires and end your Medicare.""",5.0,0.0,48,1.0,mostly-false
"""Contrary to media reports, Georgia’s gas tax change led to no price increase at the pump.""",4.470588235294118,0.5041008302500836,51,0.47058823529411764,half-true
"""Corporate entities are paying a lot less taxes this year than they have in the past. Part of that is from a loophole in a bill that was passed in 2015.""",5.0,0.0,58,1.0,mostly-true
"""Corporate taxes will soon be the highest in the industrialized world.""",6.0,0.0,45,1.0,mostly-true
"""Crime has been getting worse since Jerry Brown was elected governor.""",5.0,0.0,54,1.0,mostly-false
"""Currently we have some 40-45% of Americans who are not paying any taxes.""",6.0,0.0,52,1.0,mostly-false
"""Democrats are kind of falling over each other seeing who can raise taxes faster. It looks like they're going to raise taxes anywhere between 20 to 30 percent.""",4.0,0.0,46,0.0,half-true
"""Democrats are poised now to cause this largest tax increase in U.S. history.""",5.9245283018867925,0.2666787612158107,53,1.0,pants-fire
"""Do you know that New York State pays out way more than they ever get back?""",5.0,0.0,50,1.0,true
"""Do you know those former Soviet Bloc countries have all moved to flat taxes?""",5.0,0.0,47,1.0,half-true
"""Donna Campbell has called for ending all federal funding for education""",5.944444444444445,0.2312122823226641,54,1.0,mostly-true
"""Due to ... tax cuts and lower (property) values, 2009 property taxes were almost $3 billion below 2007 property taxes.""",5.0,0.0,47,1.0,true
"""During my tenure as governor, Wisconsin’s overall tax burden went DOWN.""",6.0,0.0,46,1.0,mostly-true
"""During the Bush administration, liberal groups were targeted"" by the IRS, similar to recent targeting.",4.956521739130435,0.20618457094236223,46,1.0,mostly-false
"""During the Strickland-Cordray era, taxes were raised by $800 million and Ohio lost 400,000 jobs.""",5.0,0.0,43,1.0,mostly-false
"""Each [Corbett administration] budget finished in the black.""",5.0,0.0,52,1.0,half-true
"""Eighty percent of the American people support an approach (to federal budget problems) that includes revenues and includes cuts.""",3.977272727272727,0.15075567228888176,44,1.0,mostly-true
"""Eleven individuals who make over $30 million each got $22 million credit"" from Wisconsin's manufacturing and agriculture tax credit.",5.0,0.0,60,1.0,mostly-true
"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",4.931818181818182,0.2549717059293527,44,1.0,mostly-false
"""Even Richard Nixon released his tax returns to the public when he was running for president ...""",5.0,0.0,52,1.0,mostly-false
"""Even the CBO numbers show now that the entire $1.5 trillion tax cut is virtually paid for by higher revenues and better nominal GDP.""",5.0,0.0,48,1.0,false
"""Even with a permanent income tax increase... the budget is more than $1 billion out of balance…""",5.0,0.0,54,1.0,mostly-true
"""Every Republican nominee since Richard Nixon, who at one time was under an audit, has released their tax returns.""",5.0,0.0,46,1.0,mostly-true
"""Every city that has a commuter tax — look at Detroit, Philadelphia — they are actually stagnating in terms of their economy. It’s been a job-killer.""",5.0,0.0,43,1.0,mostly-false
"""Every day in the United States, we are losing 15 factories.""",5.8979591836734695,0.3058388709205984,49,1.0,true
"""Every dropout costs us $72,000 for the life of that person.""",4.0,0.0,49,1.0,half-true
"""Every state that has put in a graduated income tax, the middle class always pays more.""",5.0,0.0,49,1.0,false
"""Every taxpayer, their taxes are going down, except rich people in Manhattan and San Francisco. Some of them, their taxes may go up.""",5.0,0.0,47,1.0,half-true
"""Every time we've cut taxes, revenues have gone up, the economy has grown.""",5.0,0.0,56,1.0,false
"""Every time we've cut the capital gains tax, the economy has grown. Whenever we raise the capital gains tax, it's been damaged.""",5.0,0.0,44,1.0,false
"""Every worker pays 15.3 percent payroll tax.""",5.0,0.0,54,1.0,mostly-false
"""Every year we spend roughly $500 billion on tax compliance. That is roughly the budget of our entire military, entirely wasted on tax compliance.""",4.048780487804878,0.3123475237772121,41,0.07317073170731707,false
"""Fifty percent of Speaker Gingrich’s tax plan goes to the top 1 percent.""",5.9375,0.2446230273950408,48,1.0,mostly-true
"""Fifty-one percent -- that is, a majority of American households -- paid no income tax in 2009. Zero. Zip. Nada.""",5.0,0.0,50,1.0,true
"""Fifty-two counties have average taxes of above the SALT $10,000 cap.""",5.0,0.0,51,1.0,mostly-false
"""Five percent of Americans pay over half the income taxes in this country. Forty percent of Americans pay no income taxes at all.""",5.0,0.0,54,1.0,true
"""Florida is now the only state in the nation to tax commercial leases.""",5.837209302325581,0.37354368381881425,43,1.0,true
"""Florida sends $135 billion and D.C. returns $150 billion.""",6.0,0.0,56,1.0,mostly-true
"""For Social Security, which is projected to remain solvent through 2033, Whitehouse has cosponsored [a bill that] . . . would extend the life of the program by an additional 75 years.""",4.983870967741935,0.1270001270001904,62,1.0,mostly-true
"""For decades before I was elected, governors tried and failed to get Minnesota out of the top 10 highest-taxed states in the country. I actually did it.""",5.0,0.0,53,1.0,half-true
"""For decades, Madigan kept property taxes high and made a fortune helping cronies like Pritzker dodge them.""",5.0,0.0,51,1.0,mostly-false
"""For decades, the state’s gas tax has been among the highest in the nation.""",5.0,0.0,53,1.0,true
"""For the last 10 years, our economy has grown at less than 2 percent on average every single year for 10 years. We have not had a decade like that in a century in America.""",4.02,0.2466096643090295,50,1.0,half-true
"""For years, they have not been able to get tax cuts -- many, many years, since Reagan.""",5.0,0.0,49,0.0,pants-fire
"""Forty-seven percent of Americans pay no income tax.""",5.019607843137255,0.1400280084028009,51,1.0,true
"""Forty-six cents of every dollar"" Ohio could get for Medicaid expansion ""is going to come from China or some other country that doesn’t like us very much.""",4.086956521739131,0.28488492464476783,46,1.0,false
"""Four balanced budgets in a row, with no new taxes for anyone. The best job growth in 12 years. Nearly 130,000 new private-sector jobs. Merit pay to reward New Jersey’s best teachers, and the most education funding ever.""",4.022222222222222,0.1490711984999859,45,1.0,mostly-true
"""Foxconn tax break could exceed $1 million per job.""",4.0,0.40406101782088427,50,0.92,half-true
"""From 1980 to 1990, the top 1 percent saw their income go up by roughly 80 percent"" while ""the median wage in the country over (the same) 10 years went up 3 percent.""",2.0,0.0,54,1.0,mostly-true
"""From 2013-2015, the richest 14 Americans increased their net wealth by more than $157 billion, yet the Republican budget would not require these Americans to contribute one penny to deficit reduction.""",2.0,0.0,39,0.0,half-true
"""From a standpoint of the county government, neither school system has received an increase in funding over the past six years.""",5.0,0.0,45,1.0,true
"""From the ‘Do As I Say Not As I Do’ department: federal employees owe $3.3 billion in back taxes.""",2.0,0.0,55,1.0,mostly-true
"""Fully half the people — our research is showing half the people — in (California) want to leave.""",5.0,0.0,55,1.0,half-true
"""GDP is booming. Let’s spread the prosperity to the middle class with big #TaxCuts. Our #TaxReform package doubles standard deduction, brings $$$ back home, and reduces rates for ALL taxpayers. We will #MAGA.""",4.918367346938775,0.276641667586244,49,1.0,mostly-false
"""George LeMieux voted against the majority of Republicans and joined with Democrats to create a 'Task Force For Responsible Fiscal Action' that looks strikingly similar to the 'Super Committee' now being set up in Washington to justify massive tax hikes.""",4.950819672131147,0.21803894974650143,61,1.0,half-true
"""Glenn Hegar promised to eliminate the property tax.""",4.035714285714286,0.18725633517970783,56,1.0,false
"""Gov. (Scott) Walker has yet to create a job, he gives away millions to his friends, and he raises taxes on working people.""",5.0,0.0,45,1.0,mostly-false
"""Gov. Kasich and the Republican-dominated legislature have foregone the popular option of closing tax loopholes that amount to $7 billion annually in this state.""",4.0,0.0,47,1.0,mostly-true
"""Gov. Kay Ivey gave nearly $1 million of taxpayers’ money to a liberal activist organization that promotes alternative lifestyles and transgenderism.""",4.092592592592593,0.35119840753273507,54,1.0,mostly-false
"""Gov. Romney's plan would cut taxes for the folks at the very top.""",4.82,0.38808793449160356,50,1.0,mostly-true
"""Gov. Scott Walker and the Republican-controlled state legislature have added over $140 million in new special interest spending""",4.39622641509434,0.8166446982225367,53,0.0,pants-fire
"""Governor Christie, his idea of jumpstarting the economy is to propose a trickle-down income tax cut last year and in his budget address this year, he stated his support for it again.""",2.0,0.0,47,0.0,mostly-false
"""Governor Evers' budget would increase property taxes by the largest amount in a decade""",5.770833333333333,0.4247443953937938,48,0.7708333333333334,half-true
"""Governor Scott Cut Taxes 40 Times For Florida Families""",6.0,0.0,50,1.0,half-true
"""Grateful insurance company executives and their lobbyists"" from Bermuda gave McCain $50,000.",5.0,0.0,53,1.0,true
"""HR 1 is going to take your hard-earned tax dollars and millions more and send them to (a political candidate’s) campaign so (they) can put ads on TV.""",5.0,0.19425717247145283,54,1.0,mostly-false
"""He voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year.""",5.0,0.0,50,1.0,half-true
"""Health care mandate will require imprisonment and fines for Americans who can’t afford to purchase insurance or pay hefty government penalties.""",6.0,0.0,53,1.0,mostly-false
"""Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do truck drivers and teachers and nurses.""",4.0,0.0,54,0.0,false
"""Hidden in the CARES Act was an obscure $135 billion tax break for 43,000 millionaires.""",5.0,0.0,44,1.0,mostly-true
"""Hillary Clinton says she wants to, ‘raise taxes on the middle class.’ """,4.9375,0.24462302739504077,48,1.0,pants-fire
"""Hillary Clinton wants to shut down family farms"" using ""radical regulation,"" by raising business tax ""rates as high as nearly 50 percent"" and by taxing ""family farms again at death by as much as 45 percent.""",3.983050847457627,0.13018891098082383,59,1.0,false
"""Hillary [Clinton] wants to raise taxes by over a trillion dollars.""",4.115384615384615,0.32260253903223596,52,0.11538461538461539,half-true
"""His new running mate, Congressman Ryan, put forward a plan that would let Governor Romney pay less than 1 percent in taxes each year.""",6.0,0.0,43,1.0,mostly-true
"""Holly Turner... still takes her homestead (property tax) exemption in Fort Worth.""",4.0,0.0,53,1.0,mostly-false
"""Houston suffered $1.7 billion in operating losses under Mayor Bill White.""",5.0,0.0,53,1.0,half-true
"""I am the only candidate who ran in either primary who said, ‘I will not raise taxes on the middle class.’""",5.0,0.0,53,0.0,pants-fire
"""I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning (that) I will not raise taxes on the middle class.""",5.0,0.0,52,0.0,pants-fire
"""I am the only one onstage who has never voted to raise your taxes. These two, each, a billion dollars worth of votes to raise your taxes.""",5.733333333333333,0.44721359549995787,45,1.0,half-true
"""I believe in tax cuts. I believe in being a supply-sider. I cut the income tax I think it was 24 percent. We got 42 percent more revenues.""",4.980769230769231,0.13867504905630718,52,1.0,mostly-true
"""I created a flat tax in the state of Utah. It took that state to the number-one position in terms of job creation.""",5.0,0.0,57,1.0,half-true
"""I cut spending while serving in the state Legislature""",4.1020408163265305,0.3058388709205984,49,1.0,mostly-true
"""I cut taxes 23 times when I was mayor of New York City.""",5.826923076923077,0.3820047143818447,52,1.0,half-true
"""I delivered a flat tax for my state. I took my state to No. 1 in job creation. With all due respect to what Rick Perry has said about Texas, we did a little bit better.""",4.375,0.4892460547900817,48,1.0,half-true
"""I didn't endorse"" the federal stimulus bill.",5.0,0.0,58,0.0,pants-fire
"""I didn't raise taxes once.""",5.52,0.614119578862991,50,1.0,false
"""I don't think the argument can be credibly made that the United States of America is undertaxed compared to our competitors.""",5.0,0.0,54,1.0,false
"""I have cut taxes 63 times, including a 2006 property tax reduction that ranks as the largest in state history.""",5.0,0.0,55,1.0,mostly-false
"""I have fought for our shared values without being an ideologue or a partisan""",5.0,0.0,63,1.0,mostly-false
"""I have had to fill out FEC reports for the past six years now, and they’re much more detailed than a tax return...""",3.0576923076923075,0.23543547789870944,52,0.057692307692307696,false
"""I have never once raised the county tax levy -- not for seven straight years.""",5.0,0.0,52,1.0,true
"""I have never voted for a tax increase.""",3.725,0.45220258677630265,40,1.0,false
"""I haven't raised taxes in the time I've been the governor of New Jersey.""",5.0,0.0,53,1.0,half-true
"""I lowered taxes over the last two years.""",5.0,0.0,44,1.0,mostly-true
"""I never supported"" a state income tax for Texas.",5.0,0.0,54,0.0,pants-fire
"""I released the most extensive financial review of anybody in the history of politics. … You don't learn much in a tax return.""",5.0,0.0,49,1.0,false
"""I released way more (tax) information than Bruce Rauner has.""",4.916666666666667,0.2793101938654644,48,1.0,false
"""I said no to higher taxes and fees.""",5.833333333333333,0.37617739693163926,54,1.0,mostly-false
"""I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.""",5.0,0.0,59,1.0,false
"""I think with the exception of the last year or maybe the last two years, we were at 100 percent"" when it came to contributing to the Providence pension fund.",5.0,0.0,53,1.0,mostly-true
"""I used tax cuts to help create over 80,000 jobs in New Mexico.""",5.0,0.0,53,1.0,mostly-true
"""I was speaking out on pension reform almost 17 years ago.""",2.8,0.49487165930539345,50,1.0,mostly-true
"""I will keep taxes low and cut them where I can. My opponent will raise them.""",5.0,0.0,46,1.0,half-true
"""I'm the only candidate on this stage who has actually cut taxes.""",5.745762711864407,0.4391692918015609,59,1.0,false
"""I've cut taxes for ... middle-class families, small businesses.""",3.4489795918367347,0.5025445456953674,49,1.0,mostly-true
"""I've never supported a payroll tax.""",5.016666666666667,0.1290994448735805,60,1.0,false
"""I've traveled the country advocating for the FairTax ...""",2.0,0.0,58,0.0,mostly-false
"""If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.""",4.933333333333334,0.2522624895547565,45,1.0,half-true
"""If Gov. Romney's plan goes into effect … the average senior would have to pay $460 a year more in tax for their Social Security.""",5.0,0.0,52,1.0,mostly-false
"""If all of the [Bush-era] tax cuts expire on schedule, the budget will be close to being balanced in four years.""",5.0,0.0,50,1.0,false
"""If the House of Representatives fails to extend the middle-class tax cuts, 400,000 middle-class Rhode Island families will see their federal income taxes increase.""",2.0,0.0,48,0.0,false
"""If we don't spend money on a pier, then that money does wipe into the general funds of the city or the county, and if you send it to the county, you never see it again.""",5.0,0.0,55,1.0,half-true
"""If we use (Tax Increment Financing) funding, that's going to take funds from the general fund for Pinellas County, as it will take funds from the general fund for the city of St. Pete.""",4.9772727272727275,0.15075567228888173,44,0.9772727272727273,false
"""If you don't pay income taxes ... you'll have more money"" under the Republican tax plan.",4.433962264150943,0.537423839407972,53,1.0,false
"""If you got rid of the income tax today you'd have about as much revenue as we had 10 years ago.""",5.796296296296297,0.40653295392567285,54,1.0,mostly-true
"""If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.""",5.836734693877551,0.37343778907995523,49,1.0,false
"""If you look at our tax mix, the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years.""",2.5555555555555554,0.5025189076296059,45,0.5555555555555556,half-true
"""If you make more than $250,000 a year … you only really take home about $125,000.""",5.0,0.0,48,1.0,false
"""If you make the average amount of people in Wisconsin, $50,000, you got $1.60 less a week in taxes"" under the state income-tax cut, but ""it didn’t show up in your paycheck.""",3.036363636363636,0.18891859540615819,55,1.0,mostly-true
"""If you sell your house after 2012 you will pay a 3.8 percent sales tax on it.""",5.92,0.27404751561786966,50,1.0,pants-fire
"""If you want to talk firsts for Bush, this was the first time in American history that a president took us into a war and cut taxes.""",4.87037037037037,0.3907562235912972,54,1.0,mostly-true
"""If you're a … wealthy CEO or a … hedge fund manager in America right now, your taxes are … lower than they've been since the 1950s.""",2.978723404255319,0.14586499149789453,47,1.0,mostly-true
"""If you're earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.""",5.0,0.0,50,1.0,true
"""Illegal aliens cost the state of Rhode Island $400 million a year.""",4.0,0.0,45,1.0,pants-fire
"""Illegal tobacco sales, price driven too high, has been connected to at least several cases of funding terrorism against us in multi-year investigations over the last decade and a half.""",5.0,0.0,47,1.0,mostly-true
"""In 1950, corporations paid $3 in taxes for every $1 by a worker. Today, they pay 22 cents for every $1 by a worker.""",5.0,0.0,54,1.0,mostly-false
"""In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite record-breaking profits, corporate taxes bring in less than 9 percent.""",3.08,0.27404751561786966,50,1.0,mostly-true
"""In 1986, President Ronald Reagan"" cut the business tax rate to 34 percent and ""it worked -- our economy boomed, the middle class thrived and median family income increased.""",5.0,0.0,50,1.0,mostly-false
"""In 2009, Jim Doyle and the Democrats rushed through a budget repair bill with billions in tax increases and held no public hearings.""",4.2,0.4036867138796655,55,1.0,mostly-false
"""In 67 different ways, Governor McCrory has raised taxes on middle income families.""",6.0,0.0,42,1.0,half-true
"""In America, there is a father who is holding down two jobs and paying more taxes than the richest 400 families in America.""",5.0,0.0,48,1.0,mostly-false
"""In Florida, for eight years we cut taxes every year, totaling $19 billion.""",5.0,0.0,55,1.0,half-true
"""In Rhode Island, a recent study showed that among a group of people who had been homeless for a year or more, Medicaid costs averaged about $60,000 per person.""",4.0576923076923075,0.23543547789870944,52,1.0,false
"""In Springfield, Susana Mendoza voted to hit working families with a massive new soda tax.""",5.0,0.0,53,1.0,mostly-false
"""In almost every state with an income tax, wealthy people pay a higher tax rate than the middle class.""",4.04,0.19794866372215744,50,1.0,mostly-false
"""In campaigns in the past with Sen. McCain and President George W. Bush and others, they have tended to release tax records in April.""",3.0,0.0,41,1.0,half-true
"""In fact New Jersey is a donor state, we get 61 cents back on every dollar we send to Washington. And interestingly Kentucky gets $1.51 on every dollar they send to Washington.""",5.0,0.0,59,1.0,true
"""In fiscal year 2011-2012, 4,191 abortions were paid for by taxpayers via the Oregon Health Plan.""",2.0,0.0,50,1.0,true
"""In his very first budget, (Milwaukee) Mayor Tom Barrett broke his pledge to keep a lid on property taxes and has continued increasing taxes and fees ever since.""",5.0,0.0,58,1.0,mostly-false
"""In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!""",6.0,0.0,48,1.0,mostly-true
"""In my years in the State Legislature, I have never voted for a tax increase.""",5.0,0.0,48,1.0,false
"""In terms of the wealthiest Americans, we're at the lowest tax rate since the 1950s.""",5.0,0.0,51,1.0,mostly-true
"""In the '80s, Democrats promised spending cuts, but delivered only tax hikes.""",5.0,0.0,58,1.0,false
